,Seed,Sample Size,True Effect,Cumulant Estimate,Cumulant Minimization Estimate,Cross Moment Estimate,Relvlingam Estimate,GRICA Estimate,Cumulant Error,Cumulant Minimization Error,Cross Moment Error,Relvlingam Error,GRICA Error
55,13,10000000,-0.7457816402862483,-0.23969823626196235,-0.30374511120795694,1.138063452578319,-0.7483843966888286,-0.36100253462791443,0.6785946136057188,0.5927157564627462,2.5260008977178683,0.0034899711416619796,0.5159407055269511
56,14,10,0.5906339012477964,0.7677782310227025,0.9573513683196697,0.9560260952560046,-4.163903587234686,1.1032278537750244,0.29992238745636524,0.6208879414085978,0.6186441266514948,8.049889243468517,0.8678708611955764
57,14,1000,0.5906339012477964,0.5971991390614806,0.6849885595426646,1.1431133461647127,-0.2801314549724871,0.5263078212738037,0.011115579041118795,0.15975151120775638,0.9354008358641903,1.4742894953721255,0.10891024006257488
58,14,100000,0.5906339012477964,0.6083706278906758,0.6023317296615744,1.4862490858123656,-0.05544640089734,0.6419897079467773,0.03002998406526969,0.019805548562425553,1.5163626447321386,1.093876089368053,0.08695031997060225
59,14,10000000,0.5906339012477964,0.5122465733811855,0.5926720861683857,1.4143824969360228,-1.5876410895145303,0.6419897079467773,0.1327172851084347,0.0034508430963468765,1.3946855978770316,3.688029058542724,0.08695031997060225
60,15,10,-0.5466396337754452,-0.13690931025030256,-1.0808911063393294,-2.0335112721281274,-139.4114543468995,-0.5678249001502991,0.7495437546218178,0.9773376088264942,2.7200216495159513,254.0335645881259,0.03875545252460888
61,15,1000,-0.5466396337754452,-0.05879216483691348,0.3695763201878367,0.16947641732057464,0.0,-0.40681615471839905,0.8924480385169715,1.6760876770593904,1.3100331678295285,1.0,0.2557873055990017
62,15,100000,-0.5466396337754452,-0.16253693193132943,0.04849043327178794,0.6595117889007764,0.0,-0.5015105605125427,0.7026616405240418,1.0887063986503902,2.206483665199619,1.0,0.08255726528867302
63,15,10000000,-0.5466396337754452,-0.1447910859079224,0.08187788206533642,0.6951185714110635,-0.49024516019173997,-0.5015105605125427,0.7351251593158331,1.1497840204154886,2.271621244530198,0.10316572399664604,0.08255726528867302
64,16,10,-0.6232592566216775,0.8055949069301531,0.01675440203770518,-0.9111842077135012,0.0,-0.6820816993713379,2.2925518528145257,1.026881914483743,0.4619665861883798,1.0,0.09437877115295865
65,16,1000,-0.6232592566216775,-0.9290054469122289,-0.9989376508735727,0.3790527632439098,-1.100865685684806,-0.9339075088500977,0.4905602075576414,0.6027642433876188,1.608178312984122,0.766304589926113,0.49842541274438823
66,16,100000,-0.6232592566216775,-0.33508958671026706,-0.07753810573839105,0.6374956383252732,0.0,-1.062342882156372,0.4623592298867874,0.8755925324580343,2.022841829547407,1.0,0.704495955526933
67,16,10000000,-0.6232592566216775,-0.41533524595151067,-0.10402658962278699,0.6016996257687092,-1.0416940987808372,-1.062342882156372,0.3336075773622694,0.833092587847545,1.965408246048634,0.671365627888544,0.704495955526933
68,17,10,0.6511416235059146,-0.33735386507444054,-0.05963821545885876,0.24000256288922173,5.695732795902841,0.30368727445602417,1.5180959915571672,1.091590236756408,0.6314126539830368,7.747302568733888,0.5336079533344935
69,17,1000,0.6511416235059146,1.2771137032831021,1.307395974206768,3.105135268691959,0.08293097147330253,1.1396684646606445,0.9613455155988834,1.0078519434334585,3.7687556079937097,0.8726375822408945,0.7502620375032627
70,17,100000,0.6511416235059146,0.6484635721739714,0.6197600665211381,1.7583485386481148,0.655768490382524,1.0658060312271118,0.004112855383939196,0.04819467202205583,1.7004087516026272,0.0071057765462713895,0.6368267558884301
71,17,10000000,0.6511416235059146,0.6525606184892706,0.6256679352102869,1.7269620788642324,0.60005295353643,1.0658060312271118,0.0021792417073811434,0.039121578741151394,1.6522065500371832,0.07846015079547533,0.6368267558884301
72,18,10,-0.656953205636707,-0.44609207248976024,-0.42110637396270284,-0.39817127562491833,-0.7387924222718637,-0.6851577758789062,0.3209682688778176,0.35900096026691236,0.39391227227665626,0.12457389039732233,0.042932388487036746
73,18,1000,-0.656953205636707,-0.10533973895458813,-0.14538288564531754,-1.2933907216455043,-2.945412319976975,-0.7260646224021912,0.8396541214035256,0.7787013071891246,0.9687714597449505,3.483443104782989,0.10519990795767964
74,18,100000,-0.656953205636707,-0.4124223812379191,-0.3037521060364749,-1.2571423344143489,-10.256255921488773,-0.7130275368690491,0.37221954669022905,0.5376350957263631,0.9135949465319216,14.611851549683204,0.08535513755199026
75,18,10000000,-0.656953205636707,-0.6557866264022264,-0.655140594545548,-1.2102617127784552,0.0,-0.7130275368690491,0.0017757417491402227,0.002759117507315144,0.8422342754313706,1.0,0.08535513755199026
