,Seed,Sample Size,True Effect 0,True Effect 1,Cumulant Error,Cumulant Estimate 0,Cumulant Error 0,Cumulant Estimate 1,Cumulant Error 1,Min Norm Error,Min Norm Estimate 0,Min Norm Error 0,Min Norm Estimate 1,Min Norm Error 1,Relvlingam Error,Relvlingam Estimate 0,Relvlingam Error 0,Relvlingam Estimate 1,Relvlingam Error 1,GRICA Error,GRICA Estimate 0,GRICA Error 0,GRICA Estimate 1,GRICA Error 1
32,8,10,0.640673894508048,0.6523835556815412,0.7479656644122556,0.5765401436703087,0.10010358060083822,1.56299862518666,1.3958277482236732,0.513067413479512,0.6107061067250193,0.04677541576130541,0.013465580714192973,0.9793594111977185,3.5819238366047728,0.6926104083734423,0.08106544423083546,-3.9683070989776206,7.08278222897871,0.4193818766919205,0.56436384,0.11910904739534843,1.1218745,0.7196547059884926
33,8,1000,0.640673894508048,0.6523835556815412,1.5786136155590589,1.5401725733664289,1.4039883419146892,1.7961677761792294,1.7532388892034285,0.9290976809232052,0.25460576667955787,0.6025969391572275,-0.16674820782056277,1.255598422689183,0.3287317392696192,0.9041405672437633,0.4112336634818288,0.8130198379435023,0.24622981505740957,0.39319815375232825,0.90554947,0.41343275318763517,0.89569885,0.3729635543170213
34,8,100000,0.640673894508048,0.6523835556815412,1.064494407186332,1.2718495712495042,0.985174645247743,1.3985891103741848,1.1438141691249208,0.99289964177808,0.05322155174118005,0.9169287960733173,-0.04492997350557805,1.0688704874828427,0.3148141582384691,0.8122850450036586,0.26786037634229665,0.8883950107981655,0.36176794013464153,0.3022817475156174,0.854291,0.33342567747334934,0.8292694,0.2711378175578855
35,8,10000000,0.640673894508048,0.6523835556815412,0.0005591819180726769,0.6413341313680754,0.00103053498150465,0.6524408537820231,8.782885464070369e-05,0.9918384847151962,0.05759583798774803,0.9101011630386876,-0.047999646185956986,1.0735758063917047,0.3278952505320427,0.8052418376957703,0.256866940573704,0.9126347265193966,0.39892356049038147,0.3022817475156174,0.854291,0.33342567747334934,0.8292694,0.2711378175578855
36,9,10,0.8443327692902787,0.8883384048360901,2.4154003289958568,3.717934845494633,3.403399916148961,2.1563533029065325,1.4274007418427526,2.383778851421841,2.90511465878621,2.440722383934197,2.9553555803524167,2.326835318909485,1.0,0.0,1.0,0.0,1.0,0.6804374108473328,1.0606912,0.25624786343568295,-0.092944145,1.1046269582589825
37,9,1000,0.8443327692902787,0.8883384048360901,0.02476371972924582,0.8108480585920099,0.039658191552147164,0.8795711728940361,0.00986924790634448,0.08195780768008218,0.7465796524827086,0.11577558086456652,0.9311030462886638,0.04814003449559785,0.7510108306606968,0.4204594297430798,0.5020216613213938,0.0,1.0,0.06363032645472042,0.747684,0.11446762566009533,0.87697387,0.012793027249345506
38,9,100000,0.8443327692902787,0.8883384048360901,0.028076062218324267,0.8164924142969748,0.0329732020429642,0.9089291317811151,0.02317892239368433,0.07320614376539288,0.7736519780700042,0.08371200762430041,0.9440374714709936,0.06270027990648534,0.8524905809635068,-0.27357980567201745,1.324018936161841,0.5499150288970504,0.38096222576517247,0.21344270450153682,0.63174623,0.2517805117991093,0.732786,0.17510489720396433
39,9,10000000,0.8443327692902787,0.8883384048360901,0.02870496251242674,0.8716956384710747,0.03240768352955959,0.866127953508834,0.025002241495293894,0.0724561854427377,0.7757417022441544,0.08123700694902546,0.9449036760627535,0.06367536393644994,0.3889668404703316,0.5116617579150852,0.39400461935739745,0.5472794746989949,0.3839290615832657,0.21344270450153682,0.63174623,0.2517805117991093,0.732786,0.17510489720396433
40,10,10,-0.7086588609574537,-0.8634595523234674,0.11332900642818677,-0.6677931896649206,0.05766621084412932,-1.0093771380352958,0.16899180201224423,0.11366816609620387,-0.6674815780388078,0.0581059310582981,-1.0095831587262465,0.16923040113410961,1.301551343785454,-2.1124404240658827,1.9808989070027434,-1.4007073501468237,0.6222037805681645,0.15736976848487866,-0.9019342,0.2727339714163236,-0.82718945,0.04200556555343369
41,10,1000,-0.7086588609574537,-0.8634595523234674,0.07053522408027843,-0.6604379096129038,0.06804536569175126,-0.9265137573403666,0.07302508246880561,0.24104865018348146,-0.8698037576978398,0.22739417457176325,-0.6435337053489565,0.25470312579519966,0.20788322744908855,-0.7568493197008723,0.0680023370882706,-1.1637398018017748,0.3477641178099065,0.18878425524591658,-0.82678735,0.1666930283562618,-1.045542,0.21087548213557136
42,10,100000,-0.7086588609574537,-0.8634595523234674,0.47782838536929717,-0.3788789550159304,0.4653577681875942,-1.2868129095707965,0.4902990025510001,0.22249248782291323,-0.8598551410201764,0.21335552039587094,-0.6634568865884122,0.2316294552499555,0.3972493887770847,-1.0324880312005178,0.4569605886329362,-1.1549101258214693,0.33753818892123316,0.18081452014293775,-0.82004046,0.1571723851633015,-1.0399996,0.204456655122574
43,10,10000000,-0.7086588609574537,-0.8634595523234674,0.6422158396432907,-0.2653746648475041,0.6255255109786363,-1.4323983774338167,0.6589061683079449,0.21804987374924728,-0.8596638172671157,0.21308554034820437,-0.6708958048557048,0.22301420715029022,0.38168747118679636,-1.0137938123873491,0.4305808735921741,-1.1508137699693763,0.33279406878141865,0.18081452014293775,-0.82004046,0.1571723851633015,-1.0399996,0.204456655122574
44,11,10,0.8391915990187898,-0.7871396717359516,0.5590662861687876,1.1923356804687175,0.42081460522583314,-1.3360263074638694,0.6973179671117422,1.0002377038931596,-0.015038135799226263,1.0179197883019913,-0.013731163952743219,0.9825556194843278,1.0,0.0,1.0,0.0,1.0,0.5327945364614705,1.4718331,0.7538701669279901,-1.032506,0.3117189059949507
45,11,1000,0.8391915990187898,-0.7871396717359516,0.6178657807505776,1.285705780366702,0.5320765625752106,-1.341014436605881,0.7036549989259446,0.9954574585360298,0.08305720214680622,0.9010271286748825,0.0707542442520247,1.0898877883971771,0.36020539025905973,1.1217692012600506,0.33672596647971664,-1.0891532103082096,0.38368481403840277,0.2353567540072961,1.0534291,0.25529036273862327,-0.9567078,0.21542314527596892
46,11,100000,0.8391915990187898,-0.7871396717359516,0.06366441345025661,0.885203910293772,0.054829327806404725,-0.844206903653909,0.07249949909410851,0.9961172331864616,0.08706597601859382,0.8962501815790409,0.07555303842446658,1.0959842847938823,0.1891283470773234,1.0939359522211602,0.3035592271183671,-0.8459370114183958,0.0746974670362797,0.25102120909724307,1.0759319,0.28210519261411693,-0.960261,0.2199372255803692
47,11,10000000,0.8391915990187898,-0.7871396717359516,0.0012609575080283634,0.839976362261489,0.0009351419194576435,-0.788388683790328,0.001586773096599083,0.9961986149903899,0.08779904783911983,0.8953766363464823,0.07636875822492799,1.0970205936342974,0.24584949418671423,1.0909873405182842,0.30004559363308947,-0.9379976619589427,0.191653394740339,0.25102120909724307,1.0759319,0.28210519261411693,-0.960261,0.2199372255803692
48,12,10,-0.6310277905053692,-0.6338590116424223,0.25659481784210214,-0.8315740106384002,0.31780885588639485,-0.7577028796189875,0.1953807797978094,0.9968937756591598,-0.06261253949245868,0.9007768905988841,0.058955645475830126,1.0930106607194356,1.2417972701089506,0.0,1.0,0.30653075729819046,1.4835945402179012,1.2082592494647226,-1.3022575,1.0637086946659864,-1.4913497,1.3528098042634589
49,12,1000,-0.6310277905053692,-0.6338590116424223,0.39935194674425023,-0.4802807565767801,0.23889127578337047,-0.2790167390788914,0.55981261770513,0.9531612104838941,-0.1926355288745977,0.6947273451771081,0.134121445609084,1.2115950757906802,2.859445620004767,-1.7043901053498998,1.7009747129914998,-3.1806516103198277,4.017916527018034,0.7617653823416657,-1.2220781,0.9366470119595794,-1.0058606,0.5868837527237519
50,12,100000,-0.6310277905053692,-0.6338590116424223,0.10876155102467247,-0.6885820212940452,0.0912071253511399,-0.7139255317869938,0.12631597669820505,0.9853512519540281,-0.08238261124201134,0.8694469364399406,0.06418175391863219,1.1012555674681155,1.0,0.0,1.0,0.0,1.0,0.7422046487061165,-1.1874722,0.8818065418078143,-1.0158242,0.6026027556044188
51,12,10000000,-0.6310277905053692,-0.6338590116424223,0.09331914638731723,-0.5790532731139895,0.08236486280541629,-0.5677643583815684,0.10427342996921815,0.9841178337370609,-0.08733066161846922,0.8616056805540545,0.06758837812059827,1.1066299869200673,0.7734050196952258,-1.2480171580294181,0.9777530828395414,-0.9945608916900271,0.5690569565509103,0.7422046487061165,-1.1874722,0.8818065418078143,-1.0158242,0.6026027556044188
52,13,10,-0.5302869784689067,0.7625821338387831,1.3255751595841891,-0.4224453908025169,0.20336457813420186,2.6292198074167725,2.4477857410341763,2.0045876505000164,0.3834503394886737,1.7230996706647534,2.5059025661367014,2.286075630335279,1.0,0.0,1.0,0.0,1.0,0.47376118773229065,-0.39981782,0.24603499501703915,0.22764039,0.7014873804475421
53,13,1000,-0.5302869784689067,0.7625821338387831,1.0815371671736378,0.26192258434029286,1.493926109776521,0.252301652891184,0.6691482245707544,1.0058011632068335,0.20831183706388678,1.3928284976284802,0.2907162671201814,0.6187738287851869,0.6543063162938411,-0.8754557954878741,0.6509094717271213,0.2610294539972242,0.6577031608605608,0.3861749141581988,-0.7445935,0.4041331040050468,0.48178664,0.36821672431135083
54,13,100000,-0.5302869784689067,0.7625821338387831,1.3051990069013724,-1.3356697720121231,1.51876781109842,1.5950398231799106,1.0916302027043248,1.0369032250659163,0.127562513884591,1.240553736116435,0.12715850115796398,0.8332527140153975,0.59636574341486,-0.8480216742615126,0.5991749914546247,0.3099465550417731,0.5935564953750954,0.49146895408808466,-0.8203646,0.5470200622843233,0.43015897,0.43591784589184607
55,13,10000000,-0.5302869784689067,0.7625821338387831,0.12839188033452675,-0.6122186999954318,0.15450449445899248,0.8405784749127164,0.102279266210061,1.0329282861358602,0.11913108724236131,1.224653993176162,0.12109607608140442,0.8412025790955585,0.5339253771104152,-0.8439371937980809,0.5914725951498448,0.39930466078023974,0.4763781590709855,0.49146895408808466,-0.8203646,0.5470200622843233,0.43015897,0.43591784589184607
56,14,10,-0.5333396644199027,0.7986256480561633,0.1259475333189867,-0.5513026058022856,0.03368011528248272,0.9728977049979862,0.21821495135549068,1.0611826598394134,0.14149639643035855,1.2653025939562548,0.11415337330119237,0.8570627257225721,2.4332558822780803,0.0,1.0,-2.28926981562928,3.8665117645561606,0.26157014693688263,-0.6844637,0.28335416518283363,0.990125,0.23978612869093163
57,14,1000,-0.5333396644199027,0.7986256480561633,0.5676091224968054,-0.8941739776885893,0.6765563061227692,1.1649248362255855,0.45866193887084156,1.039045837800149,0.11558283563747943,1.2167152442397011,0.11070833734050119,0.861376431360597,0.5118719301086609,0.0,1.0,0.7796631923027497,0.023743860217321826,0.5196493169753386,-0.86003745,0.612551069040534,1.1394372,0.42674756491014315
58,14,100000,-0.5333396644199027,0.7986256480561633,0.9352399835100944,-1.120555119470799,1.1010159082947502,1.4131393806116925,0.7694640587254388,1.0414841349383732,0.12356958831117192,1.2316902277380304,0.11877316997714928,0.851278042138716,1.249116572734125,-0.6306728961500789,0.1824976431033733,2.648031414358978,2.3157355023648765,0.5172607023479863,-0.8039571,0.5074016772357669,1.219597,0.5271197274602057
59,14,10000000,-0.5333396644199027,0.7986256480561633,0.05726734088389276,-0.496962999535039,0.06820543700688281,0.7616259249350348,0.04632924476090271,1.0410213197434126,0.12214024027945303,1.229010231992217,0.11737208880787256,0.8530324074946084,0.4942732378714576,-0.7894431434752613,0.4801883230153427,1.204613507222855,0.5083581527275726,0.5172607023479863,-0.8039571,0.5074016772357669,1.219597,0.5271197274602057
60,15,10,-0.7150980877675344,-0.7662510151299418,0.4320725624262417,-0.27962542077807884,0.6089691392532711,-0.570722157127762,0.25517598559921223,0.6455362691102903,0.017190923177379625,1.0240399512618583,-0.5616370243000464,0.2670325869587223,1.0,0.0,1.0,0.0,1.0,1.027143930672259,0.5592759,1.7820967986440275,-0.9748177,0.2721910627004902
61,15,1000,-0.7150980877675344,-0.7662510151299418,0.371098055843023,-0.3820709430047129,0.46570834191781907,-0.5543919808740242,0.27648776976822703,0.952053896387584,0.14156913685313144,1.1979716339266075,-0.22517346659227466,0.7061361588485603,0.3737190192021407,-0.5066503273271522,0.2914953402981897,-1.115617570394819,0.4559426981060916,0.4095561161240141,-0.2795137,0.6091253889826714,-0.92715365,0.20998684326535677
62,15,100000,-0.7150980877675344,-0.7662510151299418,0.030336430326653216,-0.6919324051237249,0.032395111999432756,-0.7445831615183217,0.028277748653873676,0.9767045781543097,0.11559909491041537,1.1616548790828183,-0.15956849647219845,0.791754277225801,1.0,0.0,1.0,0.0,1.0,0.4413786459648913,-0.26319465,0.6319460855597118,-0.95843536,0.25081120637007087
63,15,10000000,-0.7150980877675344,-0.7662510151299418,0.006187999404121408,-0.7102352001042045,0.00680030858215735,-0.7619786368341537,0.005575690226085465,0.9780249905803082,0.11507853576854636,1.160926924203937,-0.1569871655836637,0.7951230569566794,0.6281576501477233,-0.12740923224771275,0.8218297119973125,-1.099176038222717,0.43448558829813405,0.4413786459648913,-0.26319465,0.6319460855597118,-0.95843536,0.25081120637007087
64,16,10,-0.763886333763139,0.5213197353376988,0.8538230424744554,0.3604301761780643,1.4718374452419831,0.6442514329800572,0.23580863970692773,0.6406885459066831,0.01974779318436236,1.0258517430035416,0.6545301425513097,0.2555253488098245,0.8059103579215445,0.04865028403772403,1.0636878575874733,0.8070722119334128,0.5481328582556158,0.7836769294282774,-1.9106534,1.501227300827547,0.48684666,0.06612655802900776
65,16,1000,-0.763886333763139,0.5213197353376988,0.14267707704105473,-0.7272928680512722,0.04790433353035138,0.39753245773167223,0.23744982055175806,1.0507193980161758,-0.16079106989218436,0.7895091680720636,-0.16261507109224413,1.311929627960288,0.9450889983363198,-1.6029190163320937,1.0983737311225634,0.10853654518187213,0.7918042655500762,0.42481181267671175,-1.0708865,0.4018924614787528,0.28790864,0.44773116387467077
66,16,100000,-0.763886333763139,0.5213197353376988,0.025056899723296652,-0.7817942479327612,0.02344316605508877,0.5352236628786468,0.026670633391504533,1.0366481262687381,-0.10192392703068355,0.8665718674026083,-0.10776950174635808,1.2067243851348681,11.798814855527835,-0.2210307317563887,0.7106497105825637,12.452754091863543,22.886980000473105,0.42160419641765284,-1.0491825,0.3734799116633475,0.276441,0.4697284811719582
67,16,10000000,-0.763886333763139,0.5213197353376988,0.008754600406396681,-0.7578594198961486,0.007889804543694295,0.5163049542205836,0.00961939626909907,1.0356461473187704,-0.09627821659588646,0.8739626403294973,-0.10287184315814878,1.1973296543080434,0.65530325452149,-1.1956836046346448,0.5652637726143623,0.13275785724685568,0.7453427364286176,0.42160419641765284,-1.0491825,0.3734799116633475,0.276441,0.4697284811719582
68,17,10,-0.8325455689242085,-0.7271964478898524,0.3570146861143225,-0.6538179083111837,0.21467612979307735,-0.36406854374842723,0.4993532424355677,0.3436182368333234,-0.5126682710124144,0.38421596348789694,-0.5068410092500947,0.3030205101787498,0.4994698748204528,-0.6075775523274558,0.2702170607759644,-0.19727189705052509,0.7287226888649412,0.4669845125033691,-0.43944713,0.4721644662633409,-0.3913738,0.46180455874339726
69,17,1000,-0.8325455689242085,-0.7271964478898524,0.0676375643065292,-0.7537187529322611,0.0946816834228127,-0.6976770387398943,0.040593445190245714,0.08266468688095199,-0.8071119182022748,0.030549259609655172,-0.6291848276321482,0.1347801141522488,0.5801272329950233,-0.69912642336388,0.16025446599004656,0.0,1.0,0.34297740346123345,-0.5333216,0.35940849493324867,-0.48973313,0.32654631198921824
70,17,100000,-0.8325455689242085,-0.7271964478898524,0.01930444980323092,-0.8169863790548568,0.018688694589362613,-0.7416823502195246,0.019920205017099225,0.04315939653520327,-0.7989525165336959,0.04034980623813848,-0.7606249318273731,0.04596898683226807,0.6198276762464403,-0.6330215671372914,0.2396553524928807,0.0,1.0,0.32266499349473365,-0.5268506,0.3671810879374331,-0.52492756,0.2781488990520342
71,17,10000000,-0.8325455689242085,-0.7271964478898524,0.5726693411419822,-0.39733273859511264,0.5227495605933804,-1.179941045678108,0.622589121690584,0.04827953017112362,-0.7959454035438378,0.04396175626478246,-0.7654450205835672,0.05259730407746479,0.47185983826735256,-0.4218423150414559,0.49331023935837115,-0.3996603050791547,0.45040943717633397,0.32266499349473365,-0.5268506,0.3671810879374331,-0.52492756,0.2781488990520342
72,18,10,-0.6175743898807153,0.6207672710600982,0.1814094858489762,-0.46885713599809226,0.2408086480259453,0.6965072867271294,0.12201032367200709,0.09067622398116368,-0.5305278100143691,0.1409491411765946,0.6458483215552815,0.040403306785732764,1.0,0.0,1.0,0.0,1.0,0.4169565695214287,-0.35940063,0.41804479608250633,0.8789247,0.4158683429603511
73,18,1000,-0.6175743898807153,0.6207672710600982,0.1144360267165508,-0.6644100237857558,0.07583804424611379,0.7157657753224906,0.1530340091869878,0.11447605007469869,-0.6911851069441285,0.11919327982112582,0.688901954430055,0.10975882032827154,0.8711257914902021,0.3314331313854122,1.5366691637738226,0.4931484337112954,0.20558241920658163,0.3024969279821093,-0.3763979,0.3905221558707792,0.7539043,0.2144717000934394
74,18,100000,-0.6175743898807153,0.6207672710600982,0.0045034295201250634,-0.6168154174221017,0.0012289571443535202,0.6255955379945871,0.007777901895896606,0.0032918779219134053,-0.61830809846956,0.0011880489231206799,0.624116749320705,0.005395706920706131,1.0,0.0,1.0,0.0,1.0,0.29160879680928853,-0.365777,0.40771995750283185,0.72971046,0.17549763611574518
75,18,10000000,-0.6175743898807153,0.6207672710600982,0.00041651057827130566,-0.6171631259661051,0.0006659342118925166,0.620663548953438,0.0001670869446500947,0.003919248758413877,-0.619740772886587,0.003507889966567628,0.618078971629091,0.004330607550260125,0.288155879532814,-0.3710664472716345,0.3991550599381135,0.7307403517275003,0.17715669912751453,0.29160879680928853,-0.365777,0.40771995750283185,0.72971046,0.17549763611574518
76,19,10,0.7759433916956944,0.720867133387871,1.5786604988661614,-0.024669563590914795,1.031792993992775,2.253090412379243,2.125528003739548,0.20399051500895607,1.00245507940935,0.29191779985219324,0.6372009653665726,0.11606323016571889,1.0,0.0,1.0,0.0,1.0,0.22799965656253118,1.1058019,0.4251064598253095,0.6985975,0.030892853299752897
77,19,1000,0.7759433916956944,0.720867133387871,0.4621027969011795,1.1549480029508516,0.4884436355942231,0.4067406597348868,0.4357619582081359,0.12005172765380545,0.6819504460872124,0.12113376647628389,0.8066284719357567,0.118969688831327,0.8060703290471932,0.30095689325910174,0.6121406580943864,0.0,1.0,0.46356944880237116,1.0903887,0.40524253100432334,0.3446492,0.5218963666004189
78,19,100000,0.7759433916956944,0.720867133387871,0.5402855129664419,1.2089754551229934,0.5580717202591029,0.3442145567096595,0.522499305673781,0.10336814476965644,0.6944120375837728,0.10507384299484587,0.7941522498015786,0.10166244654446702,1.0,0.0,1.0,0.0,1.0,0.4600692046873709,1.1013376,0.41935296293177887,0.35986736,0.500785446442963
79,19,10000000,0.7759433916956944,0.720867133387871,0.3051179464039976,1.0196980837167486,0.31413978729604125,0.5074211826001562,0.29609610551195387,0.10102291260005891,0.695739313118991,0.10336331159600552,0.792004114085177,0.09868251360411229,0.4562135848147103,1.0858529635887704,0.39939714057725334,0.351040647003139,0.5130300290521673,0.4600692046873709,1.1013376,0.41935296293177887,0.35986736,0.500785446442963
80,20,10,0.7603143656493321,-0.6075180954977416,1.0530557090379253,-0.5093283036438325,1.6698917272316043,-0.8725294512980519,0.4362196908442466,0.37432261489160684,0.23084583596965239,0.6963810676225973,-0.5757666712391388,0.05226416216061635,1.35896416846637,-0.5458512280766962,1.71792833693274,0.0,1.0,1.1149664119360811,-0.09596551,1.126218201881434,-1.2780447,1.1037146219907281
81,20,1000,0.7603143656493321,-0.6075180954977416,0.7376939125198259,0.21438249294050482,0.7180344044171577,-1.067624003213019,0.7573534206224939,0.18459208466995203,0.6191845356086207,0.18562036496598625,-0.7190364283333042,0.1835638043739178,1.0720480123344633,0.0,1.0,-1.3025771334711453,1.144096024668927,0.49354942074680186,0.46147335,0.39304928776083536,-0.96841395,0.5940495537327684
82,20,100000,0.7603143656493321,-0.6075180954977416,0.34047673069004725,0.4934621247463042,0.3509761921637871,-0.8079852576495782,0.3299772692163073,0.2466193884027108,0.5669282457460006,0.2543502117550728,-0.7526472215733179,0.2388885650503488,0.7052566455765179,0.44819521309569216,0.4105132911530357,0.0,1.0,0.5613075072736453,0.39317352,0.48288032745392234,-0.9961685,0.6397346870933682
83,20,10000000,0.7603143656493321,-0.6075180954977416,0.011926206451431505,0.7504213563954523,0.013011735277987121,-0.6141040033223112,0.010840677624875889,0.2550774845633267,0.5582641802408437,0.26574558437539353,-0.7560012194436018,0.24440938475125987,0.5575036997041514,0.4705308078783522,0.38113650203557015,-1.0533579454108426,0.7338708973727325,0.5613075072736453,0.39317352,0.48288032745392234,-0.9961685,0.6397346870933682
84,21,10,0.6840561335171904,0.717747343783055,1.8773512165717792,0.3408134058181703,0.5017756743648792,-1.6170321968511643,3.252926758778679,1.6740281581339915,-0.5452309172708848,1.7970558124630618,-0.39547914802910744,1.5510005038049215,1.0,0.0,1.0,0.0,1.0,0.702158188869195,-0.06460921,1.094450154084177,0.940153,0.3098662236542132
85,21,1000,0.6840561335171904,0.717747343783055,0.5717451366460832,1.1288567827677125,0.650239983908198,0.3637182587574886,0.49325028938396825,0.07787738978093334,0.7718788977870066,0.12838531805607906,0.7373917020796067,0.027369461505787628,0.6230053318056139,0.05513545476573282,0.919399224618827,0.952171836569012,0.3266114389924008,0.3023999488015501,0.4765755,0.3033093770211993,0.5013533,0.30149052058190084
86,21,100000,0.6840561335171904,0.717747343783055,3.9299454759740495,3.5368539675409423,4.17041481574854,-1.9303643529251473,3.6894761361995587,0.012292775940912456,0.6776314553562341,0.009392033557133235,0.7286524512033217,0.015193518324691678,1.0,0.0,1.0,0.0,1.0,0.24170066036251758,0.5415008,0.20839711790280482,0.5203638,0.27500420282223037
87,21,10000000,0.6840561335171904,0.717747343783055,0.047816071827064294,0.7186888808428334,0.050628516621249925,0.6854461100196031,0.04500362703287866,0.013142138734249523,0.6744399020771998,0.014057664230780437,0.7265229629578903,0.012226613237718608,0.5328294329927886,0.35685880102246026,0.47831941921548116,0.29618601596480953,0.5873394467700961,0.24170066036251758,0.5415008,0.20839711790280482,0.5203638,0.27500420282223037
88,22,10,0.8180659101830612,0.511630539735236,1.132922376659403,1.2755373152222935,0.559210938073269,1.3847965197597152,1.7066338152455371,0.7461720943013177,0.8687842654890984,0.06199788388039269,-0.22017831215810538,1.4303463047222427,1.0,0.0,1.0,0.0,1.0,0.586782384009012,1.049782,0.2832487268661181,0.9671434,0.8903160411519058
89,22,1000,0.8180659101830612,0.511630539735236,0.3655203065713528,1.0143052363306988,0.2398820482615203,0.7629222613809807,0.4911585648811853,1.0468581323713184,0.20981495398036012,0.7435231668149952,-0.17916948370427366,1.3501930979276417,1.0225137858931155,1.5692049360517502,0.9181888849281157,1.088155625286998,1.126838686858115,0.3710219683197448,1.1287498,0.37977861363215276,0.69697654,0.3622653230073369
90,22,100000,0.8180659101830612,0.511630539735236,1.506440497722171,1.6803112808761471,1.054004769004662,1.5138514407430919,1.95887622643968,1.049439955648016,0.2071392948376904,0.7467938802249586,-0.1801379661101305,1.3520860310710736,0.2671239077930871,1.2353848808556736,0.5101287872748879,0.49929050826244314,0.024119028311286275,0.4199912069516585,1.1771432,0.43893444462158876,0.7168189,0.40104796928172814
91,22,10000000,0.8180659101830612,0.511630539735236,0.005626489810407146,0.8208944454682391,0.0034575885023065585,0.5156188999006454,0.0077953911185077345,1.0497308973966921,0.21705111946954236,0.7346777114560706,-0.18663467744469295,1.3647840833373135,0.39799810025093263,1.203631471387934,0.4713135658208683,0.6777480913597329,0.32468263468099695,0.4199912069516585,1.1771432,0.43893444462158876,0.7168189,0.40104796928172814
92,23,10,-0.7871407352904154,0.5476906776736491,1.6728614140799232,-1.0033679711979269,0.27469958828612073,-1.1342801217243172,3.0710232398737256,1.065681637126445,-1.2174773672561128,0.5467086286760712,-0.32020989904101493,1.5846546455768187,0.7274623904767294,-1.1452305618719523,0.454924780953459,0.0,1.0,0.9451123424208355,-1.543907,0.9614116981868942,0.038988464,0.9288129866547769
93,23,1000,-0.7871407352904154,0.5476906776736491,0.17861644538394425,-0.9900012365840402,0.25771820997013883,0.6021939406382455,0.09951468079774968,1.0477291832896356,-0.09629926573625008,0.8776594052133251,-0.11928646074713188,1.2177989613659461,2.626238324883245,-4.134438332192932,4.25247664976649,0.0,1.0,0.39843990636178395,-1.119725,0.42252196937089737,0.752723,0.37435784335267047
94,23,100000,-0.7871407352904154,0.5476906776736491,0.7374941382555362,-1.3603608835639502,0.7282308265523133,0.9566827714994081,0.7467574499587593,1.0010319216755894,-0.0015672484651311487,0.9980089348767436,-0.002220835570267971,1.004054908474435,0.663249173736961,-1.075047041458617,0.36576217347203954,0.02150443146896925,0.9607361740018824,0.2869342070387284,-1.013869,0.2880403741153737,0.70423603,0.28582803996208317
95,23,10000000,-0.7871407352904154,0.5476906776736491,0.012646128170685611,-0.7971667493189221,0.012737257238767567,0.5545669336403461,0.012554999102603657,1.0023706590517798,-0.003595948175761154,0.9954316324711179,-0.005098828032960538,1.0093096856324415,0.3724439084622356,-1.0908368861632702,0.3858219213630282,0.7443477213431915,0.35906589556144297,0.2869342070387284,-1.013869,0.2880403741153737,0.70423603,0.28582803996208317
96,24,10,0.8228877197553653,0.8376880614089453,0.48882036584218386,0.942383749670018,0.14521547356445838,1.535000762151253,0.8324252581199093,0.44448593982386053,1.3631405660521934,0.6565328821013865,0.6429766881585176,0.23243899754633462,1.3454153716805426,0.0,1.0,2.2540767889857385,1.6908307433610852,0.3048302265986305,1.3168298,0.6002545292537014,0.82980883,0.00940592394355965
97,24,1000,0.8228877197553653,0.8376880614089453,0.6582515722663238,0.1942620608800006,0.7639264067061878,1.3005749976984713,0.5525767378264598,0.14319133456021899,0.687486296749371,0.16454422608985775,0.9397506705563162,0.12183844303058024,1.0,0.0,1.0,0.0,1.0,0.22085077513365103,1.0355939,0.2584874490651174,0.9911643,0.18321410120218468
98,24,100000,0.8228877197553653,0.8376880614089453,0.0283249851601906,0.7967090970607636,0.031813116256473345,0.8584935975412371,0.02483685406390786,0.1015191414582815,0.7292275505383184,0.11381889286777902,0.9124260792989997,0.089219390048784,0.31729451353097077,1.0804773760638475,0.31303135303205215,1.1070530859982128,0.3215576740298894,0.1601899599845487,1.0077727,0.2246782396957981,0.9178562,0.09570168027329932
99,24,10000000,0.8228877197553653,0.8376880614089453,0.0007678429371152147,0.8234938772109001,0.0007366223130841233,0.8370186954034661,0.000799063561146306,0.09675816035460777,0.7339728237539727,0.10805228206325161,0.909280266262462,0.08546403864596391,0.3036566591250619,1.0796416692126776,0.31201577480539155,1.0850552881159867,0.2952975434447322,0.1601899599845487,1.0077727,0.2246782396957981,0.9178562,0.09570168027329932
100,25,10,0.8601097352226852,0.7678449112428809,0.3726570116712722,1.112063946248558,0.2929326348813399,1.1152036583138056,0.4523813884612044,0.9620230256959759,-0.1337279422075042,1.1554777683953101,0.17770366620123124,0.7685682829966416,2.2477204659456125,0.0,1.0,-1.9161116208598694,3.495440931891225,0.39691059899453845,1.1535741,0.341194107957387,0.4202975,0.4526270900316899
101,25,1000,0.8601097352226852,0.7678449112428809,0.5724811342200968,1.320228046199421,0.5349530323100106,1.236237399016599,0.6100092361301831,0.9993509592528642,-0.005398022072089885,1.0062759690432899,0.0058156961627629815,0.9924259494624385,0.8135881147425026,0.8863786189634459,0.030541316607653152,1.9938129042084762,1.596634912877352,0.3212600018575116,1.0829376,0.25906910930159227,0.4734141,0.38345089441343094
