,Seed,Sample Size,True Effect,Cumulant Estimate,Cross Moment Estimate,Relvlingam Estimate,GRICA Estimate,Cumulant Error,Cross Moment Error,Relvlingam Error,GRICA Error
209,52,1000,0.6692807001648127,0.6185635211206852,0.5635939738228397,0.6917888160585711,0.6988118886947632,0.07577863672393086,0.1579109128889377,0.03363030771426062,0.04412377127067665
210,52,100000,0.6692807001648127,0.7084004787327755,0.6667334731785597,0.6872048838012526,0.7267213463783264,0.05845048058061349,0.0038059172864624937,0.02678126476981331,0.08582444734977236
211,52,10000000,0.6692807001648127,0.6786220181459787,0.6687688549229326,0.6690652033106861,0.7267213463783264,0.013957249893603186,0.0007647691644986007,0.00032198277056774184,0.08582444734977236
212,53,10,0.7226931693142171,1.3063653937908746,1.3395079614176386,1.298058629211352,1.2071903944015503,0.8076348985427932,0.8534947032759885,0.7961407196405559,0.670405153472096
213,53,1000,0.7226931693142171,0.7090539041531925,0.38622056267391325,0.0,0.7233331203460693,0.018872829770851873,0.4655815509638644,1.0,0.0008855086211199169
214,53,100000,0.7226931693142171,0.7259174440563518,0.7216024724498838,0.7314236374073388,0.7578703761100769,0.004461471173436321,0.0015092115307638306,0.012080463001201877,0.048675161589309575
215,53,10000000,0.7226931693142171,0.7228698968066931,0.723544036255177,0.7228555715442129,0.7578703761100769,0.0002445401450849377,0.0011773557258986371,0.00022471809184229378,0.048675161589309575
216,54,10,0.8705095855963535,0.295424898647345,-0.34754766243142626,0.0,1.1344904899597168,0.6606299304045452,1.39924622104343,1.0,0.30324870481755795
217,54,1000,0.8705095855963535,0.9039945193620119,0.8866147727670584,0.876323159845396,1.0878100395202637,0.038465898962754264,0.01850087286479654,0.0066783575336046815,0.2496244240378419
218,54,100000,0.8705095855963535,0.878130885175131,0.8655022452781534,0.8707468048842664,1.0049047470092773,0.008754986395188843,0.005752194348060748,0.0002725062329444206,0.15438676797666134
219,54,10000000,0.8705095855963535,0.8711500939457061,0.8703265833193243,0.8712376149949665,1.0049047470092773,0.0007357855214354685,0.0002102243100560427,0.0008363255392693979,0.15438676797666134
220,55,10,0.8594342891926068,1.236226461242388,0.42504736271781857,0.0,0.7958107590675354,0.4384188259509144,0.5054335531374619,1.0,0.0740295458595704
221,55,1000,0.8594342891926068,0.73302006191115,0.8731883817091127,0.8518391009454288,0.8455883860588074,0.14709004384758292,0.01600365809168167,0.008837427529582574,0.016110484894437834
222,55,100000,0.8594342891926068,0.8531431267489618,0.8596223604259083,0.8624858282894323,0.8523438572883606,0.007320120366101802,0.00021883142861130154,0.0035506368959194075,0.008250115213470565
223,55,10000000,0.8594342891926068,0.8588396123342568,0.859221077112213,0.859143392174694,0.8523438572883606,0.000691939879323044,0.00024808421431977355,0.0003384749963676937,0.008250115213470565
224,56,10,0.7198015953469381,1.0051302608406643,1.5437962632004436,0.9550941458329938,1.1587378978729248,0.3963990457067551,1.1447524889915635,0.3268852861775705,0.6098017917207077
225,56,1000,0.7198015953469381,0.7883942884312328,0.8092288157024997,0.3358407851240439,0.8331069350242615,0.09529388866001838,0.12423870818521661,0.5334258950035091,0.15741190407158126
226,56,100000,0.7198015953469381,0.7066324441762782,0.719931485240674,0.7124350139179112,0.8486980199813843,0.01829552929000171,0.0001804523560040895,0.010234183248060571,0.17907215747739377
227,56,10000000,0.7198015953469381,0.7183730292222397,0.718750042585863,0.7184126094935609,0.8486980199813843,0.0019846665163473025,0.0014608925124267322,0.0019296787647542408,0.17907215747739377
228,57,10,0.6789942719132291,20.97970521871033,-4.022855224485719,-36.75502839015946,-2.5940470695495605,29.898206489422922,6.9247263060855575,55.1315735795434,4.8204255571114185
229,57,1000,0.6789942719132291,0.5776625671502019,0.8411958842720426,0.630083436613285,0.7479506134986877,0.14923793757125645,0.2388850967796408,0.07203423846585054,0.10155658808601961
230,57,100000,0.6789942719132291,0.7364042682284713,0.6445380405425196,0.5017299627511267,0.44405514001846313,0.08455151786991619,0.05074598239779082,0.2610689316459442,0.34601047698498055
231,57,10000000,0.6789942719132291,-0.05668754263792203,0.6923681541918678,0.6641812667697689,0.44405514001846313,1.0834875123146346,0.019696605452877464,0.02181609736076432,0.34601047698498055
232,58,10,0.6200174826934289,0.3409431510241461,0.5985201215523535,0.0,0.6378847360610962,0.45010719771473395,0.034672185448204475,1.0,0.028817338004808842
233,58,1000,0.6200174826934289,0.6622992499519091,0.5998035385629308,0.5992894627965228,0.5551103949546814,0.06819447586349216,0.032602216380554945,0.03343134746275401,0.10468589926978109
234,58,100000,0.6200174826934289,-0.2040343939536981,0.6120802966150777,0.0,0.5368585586547852,1.329078452864504,0.01280155205280855,1.0,0.1341235148360521
235,58,10000000,0.6200174826934289,0.6198056159842698,0.620325126473232,0.6085728080903922,0.5368585586547852,0.0003417108631176123,0.0004961856534538974,0.018458632091017436,0.1341235148360521
236,59,10,0.5537326786097381,0.6918141659090938,-5.987071914832756,0.6836959266365206,0.97770756483078,0.24936488784811883,11.8122062253298,0.23470395200998875,0.7656670855791278
237,59,1000,0.5537326786097381,-0.2591364287872187,0.5501761422457776,0.0,0.6576673984527588,1.467981101346294,0.0064228399394630304,1.0,0.187698367566044
238,59,100000,0.5537326786097381,0.5495062867738549,0.5517374913163856,0.5735655545600351,0.5867139101028442,0.007632549060485971,0.0036031597383087426,0.0358166976890214,0.05956164909015747
239,59,10000000,0.5537326786097381,0.5588103761106703,0.5532332642623915,-0.45522140446595766,0.5867139101028442,0.009169943723893731,0.0009019051369705255,1.822095971667929,0.05956164909015747
240,60,10,-0.7001319346229168,-0.774483121896952,-2.332135799528964,0.0,-0.814852237701416,0.10619596621325371,2.330994751417854,1.0,0.16385526413716053
241,60,1000,-0.7001319346229168,-0.5527906110759206,-0.7170845691589344,-0.8411423989046912,-0.6304428577423096,0.21044794025336458,0.02421348562703126,0.2014055598788264,0.09953706356522785
242,60,100000,-0.7001319346229168,-0.26181660329556294,-0.7022971365401331,-0.7676662631122938,-0.6163354516029358,0.6260467629767889,0.003092562715886567,0.09645943164376618,0.11968670314276243
243,60,10000000,-0.7001319346229168,-0.12661289550159197,-0.7002431440231925,-0.7125954562149502,-0.6163354516029358,0.8191585196441807,0.00015884063385232403,0.017801675620961594,0.11968670314276243
244,61,10,0.8529362125066673,0.8997819598913945,0.9436515874447383,0.8843658533897073,0.8751245737075806,0.054922920023589755,0.10635657580004779,0.03684875893669989,0.026014092115639695
245,61,1000,0.8529362125066673,0.7872241904821586,0.8310600581230028,0.8017926034174676,0.8391439914703369,0.07704212936555908,0.025648054406522836,0.059961821692263884,0.01617028428866545
246,61,100000,0.8529362125066673,0.9178273597003312,0.8605333699870295,0.8594739685773697,0.8945226073265076,0.0760797187904092,0.008907064055863115,0.0076650000021558345,0.04875674664770456
247,61,10000000,0.8529362125066673,0.859672816855628,0.8524172235902987,0.8523436239635314,0.8945226073265076,0.007898133823117598,0.000608473305223318,0.0006947630250032302,0.04875674664770456
248,62,10,-0.6641986033130752,0.8876328006417195,0.7637699192691466,-1.8547549285625058,-1.1038520336151123,2.33639666842739,2.1499119622646026,1.7924703835732885,0.6619306757180924
249,62,1000,-0.6641986033130752,1.3019678122555005,-0.9958781317487009,-0.2185768206875377,-0.009714484214782715,2.960208596888313,0.4993680004462248,0.670916470469436,0.9853741273072149
250,62,100000,-0.6641986033130752,-0.6072303174776815,-0.675498118057818,-0.5250384212496098,-0.0633852630853653,0.08576995728571452,0.017012253094751937,0.20951592094491536,0.9045688100378493
251,62,10000000,-0.6641986033130752,-0.6782891152285301,-0.6671667482400543,-0.6648354116380335,-0.0633852630853653,0.02121430524721109,0.004468761168984267,0.0009587619151588409,0.9045688100378493
252,63,10,0.681537998541641,0.5741556133261239,1.1455980382309634,0.7378696490691877,0.8624906539916992,0.15755891152847618,0.6809011979997018,0.08265371945230572,0.2655063339641543
253,63,1000,0.681537998541641,0.6599314023791956,0.6404409363333278,1.3707827607691208,0.8578600287437439,0.03170270213646098,0.060300470841322056,1.0113079002232153,0.2587119582171468
254,63,100000,0.681537998541641,0.6762977089347622,0.6664947392230192,0.6653472227914157,0.8799126148223877,0.007688917739131254,0.02207251738099927,0.023756233379313308,0.2910690478083832
255,63,10000000,0.681537998541641,0.6820403705851595,0.682028911332802,1.3305485523240996,0.8799126148223877,0.0007371152372920211,0.0007203014244421268,0.9522734684951026,0.2910690478083832
256,64,10,-0.5834967671656042,-0.6208335445711483,-0.8636674316836029,-0.6282705847026939,-0.567431628704071,0.06398797646628163,0.4801580407702286,0.07673361714510125,0.027532523512634344
257,64,1000,-0.5834967671656042,-0.6676534353776756,-0.6411133216642818,-0.8512017430716053,-0.5888338685035706,0.14422816534335087,0.09874357107162052,0.45879427439916376,0.009146753912437097
258,64,100000,-0.5834967671656042,-0.5668222858253341,-0.5837622849618614,-0.7166075751698463,-0.5977040529251099,0.028576818722180878,0.0004550458737707415,0.22812604198450256,0.02434852523437114
259,64,10000000,-0.5834967671656042,-0.584143681162824,-0.5838076806746594,-1.9283571203187464,-0.5977040529251099,0.0011086848010526005,0.0005328452984675564,2.3048291418750106,0.02434852523437114
