,Seed,Sample Size,True Effect,Cumulant Estimate,Cross Moment Estimate,Relvlingam Estimate,GRICA Estimate,Cumulant Error,Cross Moment Error,Relvlingam Error,GRICA Error
135,33,10000000,-0.6454105480053767,0.26469104597869275,-0.4680663005505325,-0.6587592725087463,-0.23746712505817413,1.410112674477839,0.2747774234600312,0.020682532296107524,0.6320681064292183
136,34,10,-0.6582717363187927,0.2234903357223355,0.0061013103056129486,0.0,-0.11042480915784836,1.339510757323632,1.009268680347318,1.0,0.8322504171675829
137,34,1000,-0.6582717363187927,-0.33372592828958614,-0.7581370206925154,-0.5010779371326364,-0.5909197926521301,0.4930271043446913,0.15170829744596429,0.2387977342992428,0.10231632310891871
138,34,100000,-0.6582717363187927,-0.6170437597666604,-0.6870307256525587,-0.8864998790000014,-0.6298675537109375,0.06263063455023701,0.04368862849040578,0.3467080995418596,0.04314963113363775
139,34,10000000,-0.6582717363187927,-0.6809178522034294,-0.685877881917626,-1.4573447611267727,-0.6298675537109375,0.03440238223089909,0.04193730958769896,1.2138953880605305,0.04314963113363775
140,35,10,0.6373485989045681,0.10466162886896943,-0.8738325773881221,0.0,-0.10737860202789307,0.8357858963699696,2.3710433801690423,1.0,1.168477034722361
141,35,1000,0.6373485989045681,-0.13085638552370762,14.625614647494073,0.0,0.12223193049430847,1.205313678807194,21.947590490716692,1.0,0.8082180917877713
142,35,100000,0.6373485989045681,0.36155837780895594,-1.2786407500253414,0.0,0.12097914516925812,0.43271487780724993,3.006187433726195,1.0,0.8101837120577515
143,35,10000000,0.6373485989045681,0.6351470867519368,-1.1632146365565343,0.0,0.12097914516925812,0.0034541727343797794,2.8250838529429414,1.0,0.8101837120577515
144,36,10,-0.6988864309968924,-0.2971945855060295,-0.02040364165212549,0.0,-0.3528090715408325,0.574759828886489,0.97080549750691,1.0,0.4951839728271942
145,36,1000,-0.6988864309968924,-0.4705574991504027,-0.7440516898278922,0.0,-0.7173529267311096,0.3267039131390791,0.06462460398118758,1.0,0.026422741829279162
146,36,100000,-0.6988864309968924,-0.7034295300479995,-0.7204940036560659,-1.4557132237887458,-0.6960700154304504,0.0065004825528330494,0.030917144332523943,1.0829038299002527,0.004029861564810505
147,36,10000000,-0.6988864309968924,-0.6972803717173957,-0.720176702212773,-1.3489830689210944,-0.6960700154304504,0.0022980261288030263,0.030463134311410362,0.930189239755168,0.004029861564810505
148,37,10,0.7691521463670195,-0.7594037969705224,1.7260334992291224,1.7068719246129163,1.5156148672103882,1.9873258503632316,1.244072915068619,1.2191603217582927,0.9705007317072168
149,37,1000,0.7691521463670195,1.248894314070542,0.7402155567725877,-3.218317306315719,0.7925091981887817,0.6237285691387799,0.03762141174683013,5.184240168238471,0.03036727119866465
150,37,100000,0.7691521463670195,0.5070056523077537,0.672173643870127,0.5070056523077537,0.7074819803237915,0.34082527793425177,0.1260849403527723,0.34082527793425177,0.080179410971572
151,37,10000000,0.7691521463670195,0.7405243710375223,0.670210347200863,0.35896425415931044,0.7074819803237915,0.03721991216525408,0.12863748691789254,0.5332987681893278,0.080179410971572
152,38,10,-0.6772104824280016,-0.8036274609866059,-0.13908471591290417,-2.365107910291842,-1.7807025909423828,0.18667309771307974,0.7946211414001686,2.4924266113132574,1.6294669635916337
153,38,1000,-0.6772104824280016,-0.5730559174555451,-0.9300998711972314,-2.0490753459712625,-0.9248313307762146,0.15379939867296705,0.37342804834110926,2.025758459356264,0.365648280369817
154,38,100000,-0.6772104824280016,0.9424034011643716,-0.9148650154661995,-2.030819685973476,-0.8707637786865234,2.391596003927131,0.35093156294057265,1.9988013160876976,0.28580965782540085
155,38,10000000,-0.6772104824280016,-0.7010259794377981,-0.9170279985498654,-1.1883256761783756,-0.8707637786865234,0.03516705312122576,0.35412552277992865,0.754736093153599,0.28580965782540085
156,39,10,0.6423703755748386,0.2521522579250894,0.9220213398923304,0.2521522579250894,0.9808626174926758,0.6074659300727471,0.43534224950401906,0.6074659300727471,0.5269424848786503
157,39,1000,0.6423703755748386,0.8343044722023142,0.8061387693719984,-1.957805205435745,0.7094001770019531,0.2987903924674599,0.25494387665466084,4.047782525281871,0.10434759132086617
158,39,100000,0.6423703755748386,-0.11969166907889835,0.6585677220202384,0.0,0.7196163535118103,1.1863281272455781,0.025214964857159385,1.0,0.12025146375694329
159,39,10000000,0.6423703755748386,-0.4506643511244367,0.6638486036997366,0.49668135895056875,0.7196163535118103,1.7015646553145454,0.033435894526857406,0.2267990900014605,0.12025146375694329
160,40,10,0.8254504865474945,0.334135016779695,0.9523147224514336,0.0,0.9259650707244873,0.595208892325888,0.15369090935370058,1.0,0.12176936813908994
161,40,1000,0.8254504865474945,0.7685450146129569,0.8978704761790348,0.7685450146129569,1.1457796096801758,0.06893868604105964,0.08773389901851297,0.06893868604105964,0.3880658238781597
162,40,100000,0.8254504865474945,0.8133162221413188,0.13460766204425534,0.0,1.1030173301696777,0.014700172334900589,0.8369282419261009,1.0,0.3362610455087698
163,40,10000000,0.8254504865474945,0.8267968853161783,0.08262675405471748,0.8267968853161783,1.1030173301696777,0.0016311078503511683,0.8999010172005474,0.0016311078503511683,0.3362610455087698
164,41,10,0.6583004277891302,1.4213772870432597,8.973786397403524,1.4213772870432597,2.67686128616333,1.1591620285237938,12.631749302581415,1.1591620285237938,3.066321656744836
165,41,1000,0.6583004277891302,-0.5927949043008826,0.2638387124038122,0.0,0.49855726957321167,1.9004929653346194,0.5992123029755554,1.0,0.24265996416318328
166,41,100000,0.6583004277891302,-0.5668455727821021,0.4612693745277138,1.4454681031074934,0.725616455078125,1.8610742889622984,0.2993026359152394,1.1957575023337403,0.10225730448797118
167,41,10000000,0.6583004277891302,0.6580550393279788,0.4503564827152351,-0.5145224803626836,0.725616455078125,0.00037276059803809184,0.3158800090291065,1.781592201133276,0.10225730448797118
168,42,10,-0.5092249700165663,-1.1681293226928775,-0.820373089079542,-1.1681293226928775,-0.9020311832427979,1.2939356698373912,0.6110229022211013,1.2939356698373912,0.7713805024397226
169,42,1000,-0.5092249700165663,-0.26581197099385473,0.968301740557474,0.0,0.08020707964897156,0.478006801227349,2.901520541158798,1.0,1.157508143495717
170,42,100000,-0.5092249700165663,-0.5027199783062464,-0.010606633346369175,0.0,-0.0785054862499237,0.012774298381535192,0.9791710266171273,1.0,0.8458333921697325
171,42,10000000,-0.5092249700165663,-0.5132363176562813,-0.006412526259720508,-0.5132363176562813,-0.0785054862499237,0.007877358487712224,0.9874072823657647,0.007877358487712224,0.8458333921697325
172,43,10,-0.666347509155347,4.626131531105962,-0.9258399912813279,0.0,-0.7846448421478271,7.942520933213937,0.38942515513400805,1.0,0.17753099001215178
173,43,1000,-0.666347509155347,0.130895608723297,-0.6207531348255368,-1.4016921023741251,-0.6376234292984009,1.1964374548187604,0.06842431869761917,1.1035451969361916,0.04310675655313305
174,43,100000,-0.666347509155347,-0.7810571571095535,-0.7057362186134358,-1.866380318597229,-0.7255353331565857,0.17214688488835328,0.05911136294036336,1.8009113757520112,0.08882425939621857
175,43,10000000,-0.666347509155347,-0.64290051566874,-0.6986166961843243,-1.6430163020985686,-0.7255353331565857,0.03518733568364073,0.04842696428757012,1.4657048754954207,0.08882425939621857
176,44,10,-0.5163942790443444,-0.6363021073098746,-0.29322442635295165,-0.6363021073098746,-0.3247440457344055,0.23220208497939862,0.4321694909254184,0.23220208497939862,0.37113159670283896
177,44,1000,-0.5163942790443444,0.04643487060251927,-0.4259437369631658,0.0,-0.49720585346221924,1.0899213498035902,0.17515790889195998,1.0,0.03715847824192765
178,44,100000,-0.5163942790443444,-0.032311281039289215,-0.4243648873520654,0.0,-0.3615016043186188,0.9374290491771414,0.17821535874214472,1.0,0.2999504080726358
