,Unnamed: 0,Seed,Sample Size,True Effect 0,True Effect 1,Cumulant Error,Cumulant Estimate 0,Cumulant Error 0,Cumulant Estimate 1,Cumulant Error 1,Min Norm Error,Min Norm Estimate 0,Min Norm Error 0,Min Norm Estimate 1,Min Norm Error 1,Relvlingam Error,Relvlingam Estimate 0,Relvlingam Error 0,Relvlingam Estimate 1,Relvlingam Error 1,GRICA Error,GRICA Estimate 0,GRICA Error 0,GRICA Estimate 1,GRICA Error 1
42,42,10,100000,-0.7086588609574537,-0.8634595523234674,0.2798531215957471,-0.5158752707615183,0.2720400474996808,-1.1118476768741157,0.2876661956918135,0.2093016868937083,-0.8574115039886024,0.2099072645901475,-0.6832589033043438,0.2086961091972692,0.4492239094978226,-1.020202631113234,0.4396244615284429,-1.2596349631576482,0.4588233574672024,0.42983900156558097,-1.0324031,0.4568407570081988,-1.2112932,0.40283724612296307
43,43,10,10000000,-0.7086588609574537,-0.8634595523234674,0.2400440608089824,-0.8746835759728355,0.2342801651997541,-0.6512143243170527,0.2458079564182107,0.2192619735095248,-0.8603465747764952,0.2140489905313532,-0.6696345068867712,0.2244749564876964,0.4633874187435413,-1.024716503329728,0.4459940597444242,-1.2785943074388717,0.4807807777426584,0.40164889879525056,-1.0062026,0.4198687605276792,-1.194535,0.38342903706282194
44,44,11,10,0.8391915990187898,-0.7871396717359516,1.670539766165012,2.1678461238616213,1.583255273761484,-2.170792881595085,1.7578242585685404,0.7907923920417135,0.8656830900987653,0.0315678697343374,0.4329401334099635,1.5500169143490896,0.5862761838828674,0.983996096438595,0.1725523677657346,0.0,1.0,0.7635495706133535,1.6063368,0.9141478941456161,-1.2696179,0.6129512470810907
45,45,11,1000,0.8391915990187898,-0.7871396717359516,0.8663931355488552,1.4756586098466866,0.7584287206545857,-1.5540951541451986,0.9743575504431248,0.9849600717797284,0.1564183834238008,0.8136082587019575,0.1230392857351599,1.1563118848574994,5.147890704641242,0.0,1.0,-8.104217998767727,9.295781409282483,0.7654225054856274,1.4704036,0.7521666729917252,-1.4000683,0.7786783379795295
46,46,11,100000,0.8391915990187898,-0.7871396717359516,0.9764032770115976,1.575695487766544,0.8776349639449426,-1.6334498842099685,1.0751715900782524,0.9957863311376812,0.0921154400086708,0.8902331242157628,0.0797683707221061,1.1013395380595996,1.249357805264297,2.0969011486927025,1.498715610528594,0.0,1.0,0.913922668096181,1.5668069,0.8670431332417315,-1.5434252,0.9608022029506305
47,47,11,10000000,0.8391915990187898,-0.7871396717359516,0.0337268637998207,0.8156019018407467,0.0281100254168714,-0.7561706829149288,0.0393437021827701,0.995886508630098,0.0913127853271695,0.89118958598497,0.079173209076057,1.100583431275226,0.8110504367750121,1.5551650026164583,0.8531703659031,-1.39239537911291,0.7689305076469242,0.876588644432795,1.6800108,1.001939482661153,-1.3784688,0.7512378062044371
48,48,12,10,-0.6310277905053692,-0.6338590116424223,1.190622852137839,0.2914480457185787,1.461862456937384,-0.0510996551639703,0.9193832473382942,1.1474637796996223,0.2778371295585317,1.440293016787773,-0.0921412051472411,0.8546345426114719,6.427711597460642,-0.0554691971911024,0.9120970612931658,6.93652588714221,11.94332613362812,0.42341583365514335,-0.1924803,0.694973345401509,-0.53760225,0.15185832190877765
49,49,12,1000,-0.6310277905053692,-0.6338590116424223,0.3296483905225671,-0.793013936170005,0.2567020788972012,-0.8890472916383865,0.4025947021479329,0.9965296374670568,-0.0268265886067732,0.9574874688398608,0.0225475098532386,1.0355718060942525,0.5771474095135815,-0.8139519487390852,0.289882887863335,-1.1817743039818438,0.8644119311638279,0.4352469606629751,-0.79268456,0.2561801032865387,-1.0232474,0.6143138180394114
50,50,12,100000,-0.6310277905053692,-0.6338590116424223,0.0558837377591625,-0.5962778258104598,0.0550688340795248,-0.5979200668185563,0.0566986414388003,0.9874055800539914,-0.0752637110015411,0.8807283734029131,0.0596352221934402,1.0940827867050695,1.7038914069682916,-1.3050074254039947,1.068066486198425,-2.116909290666169,2.339716327738158,0.498233151656853,-0.82893056,0.31361973156566764,-1.0666875,0.6828465717480383
51,51,12,10000000,-0.6310277905053692,-0.6338590116424223,0.0153480114153948,-0.6393540210679267,0.0131947129553348,-0.6449523746225259,0.0175013098754548,0.9839980119271088,-0.0878548350636559,0.8607750143725112,0.0679630030973773,1.1072210094817063,0.4787757526472868,-0.8407682840286458,0.3323791704249704,-1.0301301299290544,0.6251723348696031,0.4869705993902062,-0.81069404,0.28472002511758243,-1.0707281,0.68922117366283
