,Unnamed: 0,Seed,Sample Size,True Effect,Cumulant Estimate,Cross Moment Estimate,Relvlingam Estimate,GRICA Estimate,Cumulant Error,Cross Moment Error,Relvlingam Error,GRICA Error
0,0,0,10,0.5348517198806163,-1.9763087554239336,-12.102295278352718,0.3389050689213869,0.1162231415510177,4.695059176148977,23.62738405525565,0.3663569615200385,0.35042752736497235
1,1,0,1000,0.5348517198806163,-0.1512240391822674,0.4923422497807086,0.2755486732892722,0.3795001804828644,1.2827401194783894,0.0794789817809619,0.4848129620845621,0.49059828946630485
2,2,0,100000,0.5348517198806163,0.4964761186823966,0.5413310013996041,0.0,0.3832148909568786,0.0717499818581221,0.0121141641283943,1.0,0.22225978822532347
3,3,0,10000000,0.5348517198806163,0.5366764081197055,0.535365561774896,-0.767541043787772,0.3832148909568786,0.0034115777724272,0.0009607184106922,2.4350538948609795,0.6148090496068521
4,4,1,10,-0.768187004071361,-0.2573198043404015,-0.4533546836928806,-0.306407253561801,0.1697983741760254,0.6650297349777898,0.4098381236728575,0.6011293448888687,1.2004675762326695
5,5,1,1000,-0.768187004071361,0.2716886882560014,-0.6817686510626665,-0.6030618443510524,-0.6689072251319885,1.353675194732613,0.1124965048232795,0.2149543780943334,0.08478274085204172
6,6,1,100000,-0.768187004071361,-0.1305010203689048,-0.7593899111191328,-0.8526573914563507,-0.6741283535957336,0.8301181617532521,0.0114517596699813,0.1099607087041305,0.19140470005561713
7,7,1,10000000,-0.768187004071361,-0.702344645975516,-0.7676455496440151,-0.8585982323573856,-0.6741283535957336,0.0857113668245922,0.0007048471589289,0.1176942955385195,0.0996273572913988
8,8,2,10,0.8141340591266695,0.7880259092039916,1.1608048150406016,0.0,0.0086777657270431,0.0320686128162778,0.4258153212332249,1.0,1.0323165869322113
9,9,2,1000,0.8141340591266695,1.0911622266694674,0.906447942597818,0.9830108629911224,1.5599766969680786,0.3402734039157741,0.1133890450058982,0.2074311987949613,0.8549968521464852
10,10,2,100000,0.8141340591266695,0.7161692970255872,0.7756172411808948,0.7526977630627758,1.5400582551956177,0.120330013224321,0.0473101665677665,0.075462137193716,0.8900052273650471
11,11,2,10000000,0.8141340591266695,0.8174876590715892,0.8152176134834336,0.8177991410346691,1.5400582551956177,0.0041192232499364,0.0013309286653925,0.0045018162143114,0.8577163970543616
12,12,3,10,0.7363451269665403,3.0733295538550256,0.0041211046319834,0.0,3.302614450454712,3.173762331416472,0.9944032974741602,1.0,3.48475357529081
13,13,3,1000,0.7363451269665403,-1.3514830563171396,0.9050343364126876,0.0,1.3926695585250854,2.835393495282208,0.2290898700465121,1.0,0.8340603728543118
14,14,3,100000,0.7363451269665403,0.493567841427564,0.7402496140636974,0.7392113844752407,1.1591997146606443,0.3297058358206642,0.0053025231704079,0.0038925463124992,0.5920853644293725
15,15,3,10000000,0.7363451269665403,0.7104986165217814,0.7334893477200801,0.7201321816663863,1.1591997146606443,0.0351010816778765,0.0038783162159637,0.0220181334898557,0.6383518587094773
16,16,4,10,0.7389335775731437,0.6600799281003809,0.7194361200418866,0.6884267294813471,0.7085763216018677,0.1067127707631576,0.026385940662342,0.068350998824109,0.010502391891794386
17,17,4,1000,0.7389335775731437,0.7455272688598411,0.7741559275614074,1.6646440499913224,0.7894600629806519,0.0089232530322317,0.0476664629369575,1.2527654724507993,0.1136534279267378
18,18,4,100000,0.7389335775731437,0.7388541358334314,0.7452857853320255,1.506875285690365,0.7839395999908447,0.0001075086342309,0.0085964529853199,1.0392567497600371,0.06607109444822588
19,19,4,10000000,0.7389335775731437,0.7386615114029209,0.738363426391041,0.7387401226816543,0.7839395999908447,0.0003681875861106,0.0007715865125187,0.0002618028160592,0.03705731711479181
20,20,5,10,-0.6096345847968898,-0.8616589301734535,13.455153066380912,-0.8775598650894004,-0.7664394378662109,0.4134023096155707,23.07084932831317,0.4394850406687057,0.25075480387626675
21,21,5,1000,-0.6096345847968898,23.867079881124845,-0.4050748795772214,0.0,-0.5340492725372314,40.14981281627349,0.3355447842379561,1.0,0.027254465894419384
22,22,5,100000,-0.6096345847968898,-0.6115572724623081,-0.6003519043099881,-1.0400904134327305,-0.6230520009994507,0.0031538362707208,0.015226630375628,0.7060882688918549,0.08342894994498398
23,23,5,10000000,-0.6096345847968898,-0.6094172219918649,-0.6092966942567315,-1.6810517235611302,-0.6230520009994507,0.000356546053071,0.0005542509375036,1.757474338699471,0.08689962850063343
24,24,6,10,-0.8960897085493666,-0.9824536640605808,-0.9521836678518264,0.0,-1.042981505393982,0.0963786936589465,0.0625985978493909,1.0,0.13107514596737663
25,25,6,1000,-0.8960897085493666,-0.9313323131688084,-1.0096141156741298,-2.3798981324265087,-1.0487748384475708,0.039329326386857,0.1266886630229712,1.655870399716121,0.11139268266114223
26,26,6,100000,-0.8960897085493666,-0.8970500385190461,-0.8933136068082796,-1.797414440857001,-1.0564682483673096,0.0010716895423718,0.0030980176589474,1.0058420755291817,0.1582618543844671
27,27,6,10000000,-0.8960897085493666,-0.896029661980898,-0.896334288832497,-1.804897629805024,-1.0564682483673096,6.700955037850297e-05,0.0002729417387532,1.014193012803238,0.24200012505934193
28,28,7,10,0.8638374110878455,3.536284506000415,4.024891388422676,3.483650432815314,1.9527788162231443,3.0936922395466877,3.659315904545115,3.0327617073545037,3.10841508117897
29,29,7,1000,0.8638374110878455,1.0148328229948127,1.226308221005554,0.9704435060114404,0.9271060228347778,0.1747961016377098,0.4196053623809169,0.1234099074145723,0.43066010950729194
