,Unnamed: 0,Seed,Sample Size,True Effect,Cumulant Estimate,Cross Moment Estimate,Relvlingam Estimate,GRICA Estimate,Cumulant Error,Cross Moment Error,Relvlingam Error,GRICA Error
226,226,56,100000,-0.656692376377837,-1.2097208511128257,-0.6423667294286393,0.0,-0.7783170938491821,0.8421423708089403,0.021814851922318,1.0,0.23913540887792475
227,227,56,10000000,-0.656692376377837,-0.0996292748600353,-0.6721452362710186,-2.079708637079334,-0.7783170938491821,0.8482862319651594,0.0235313526531495,2.16694499873826,0.14256958976881956
228,228,57,10,0.6769022082119788,0.6104711259955068,1.3964817948331212,0.0,0.9497842788696288,0.0981398515332785,1.063048070890321,1.0,0.3634000689960061
229,229,57,1000,0.6769022082119788,0.0760380606362017,1.0853397756988588,0.0,1.0151742696762085,0.8876675837163325,0.6033922810885167,1.0,0.46866853746138476
230,230,57,100000,0.6769022082119788,0.6634415379210715,0.0948400487081975,0.0,0.9813262224197388,0.0198856941632134,0.8598910632028881,1.0,0.5971766657588146
231,231,57,10000000,0.6769022082119788,0.6774967759305212,0.7434810071041413,0.6524723166784464,0.9813262224197388,0.000878365754062,0.0983580760772355,0.0360907251256623,0.5175035933637956
232,232,58,10,0.7940040884874917,0.425257234233111,-1.1452653865944709,-0.6684595114631652,0.3890787065029144,0.4644143016401983,2.442392304019619,1.841884218425779,0.4883867665344948
233,233,58,1000,0.7940040884874917,0.1151300821046348,0.9416592611153322,-0.0081904095331457,0.6704506278038025,0.8550006432284908,0.1859627359213107,1.0103153241298135,0.20955196882884433
234,234,58,100000,0.7940040884874917,0.4755032049974961,0.8193696599082012,-0.7791220225448185,0.6822317838668823,0.4011325484440664,0.0319463990028422,1.9812569404132137,0.13872129656409285
235,235,58,10000000,0.7940040884874917,0.5692380043282198,0.807084199044451,-0.3283976964833344,0.6822317838668823,0.2830792528882712,0.0164736060514193,1.413596984253448,0.22640678439828604
236,236,59,10,-0.7394569465102165,-1.2144169885749962,-2.0842707775989657,-1.2144169885749962,-1.2798266410827637,0.6423092572276181,1.818650615746388,0.6423092572276181,0.609415239793741
237,237,59,1000,-0.7394569465102165,0.4935523831310227,-6.137121514257199,0.0,-0.7905213236808777,1.6674524939691044,7.299498088726667,1.0,0.025207105985149695
238,238,59,100000,-0.7394569465102165,-0.581879217848779,-5.215170405543046,0.0,-0.7056685090065002,0.2130992607549469,6.052703244124561,1.0,0.03989736907123624
239,239,59,10000000,-0.7394569465102165,-0.0260840830521831,-4.710253008751316,0.0,-0.7056685090065002,0.9647253526046594,5.3698813446554565,1.0,0.05327813519245054
240,240,60,10,0.632553981650062,1.1095002001649403,1.5084858731166977,0.9136322129916004,1.2738041877746582,0.7540008162951249,1.3847543717639794,0.4443545365224415,1.0056612924320834
