,Unnamed: 0,Seed,Sample Size,True Effect,Cumulant Estimate,Cross Moment Estimate,Relvlingam Estimate,GRICA Estimate,Cumulant Error,Cross Moment Error,Relvlingam Error,GRICA Error
0,0,0,10,0.5348517198806163,-0.352041130135099,-0.0266870031054904,0.0,0.1466276347637176,1.6582032310070496,1.049896077947449,1.0,0.802248853836935
1,1,0,1000,0.5348517198806163,-0.0310947021414714,0.3566208251906493,-0.1829285236743152,0.3608748316764831,1.0581370517952378,0.3332342181301198,1.3420172673561683,0.6182820105803999
2,2,0,100000,0.5348517198806163,0.450788701794876,0.5392941582886578,0.3856738749091207,0.3766559660434723,0.1571706978982957,0.008305925255383,0.2789143970683939,0.5440445444330695
3,3,0,10000000,0.5348517198806163,0.5431224987802515,0.5344993776953724,0.1344151652818544,0.3766559660434723,0.0154636857136429,0.0006587661068428,0.7486870467353884,0.549340353007834
4,4,1,10,-0.768187004071361,0.0262119416642156,-0.3808286615725541,-2.25186497203583,0.1958423554897308,1.034121823885712,0.5042500594852853,1.9314020675968664,0.02260268525060573
5,5,1,1000,-0.768187004071361,-0.1370773742390018,-0.9076720289497762,-0.954031988439222,-0.7155017256736755,0.8215572855144684,0.1815769130942726,0.2419267488032077,0.23932316040715723
6,6,1,100000,-0.768187004071361,0.2687139328258192,-0.7755438770926503,-0.8470076388453691,-0.65079665184021,1.3498027581847205,0.0095769298130509,0.1026060508134892,0.29654202691434967
7,7,1,10000000,-0.768187004071361,0.0675879095773576,-0.7672604415979033,-0.7734883555404346,-0.65079665184021,1.0879836670226708,0.0012061678582779,0.0069011210043604,0.2397727245237047
8,8,2,10,0.8141340591266695,0.4189338035769469,1.755544163561503,1.2637121950567023,-0.1232175976037979,0.4854240540847268,1.1563330312512592,0.5522163467921981,0.1988888159209357
9,9,2,1000,0.8141340591266695,0.4163781548766287,0.861678617963579,0.3714453827960383,1.5119214057922363,0.488563154668554,0.0583989311145035,0.5437540308846778,0.04124474993374269
10,10,2,100000,0.8141340591266695,0.8107598335449192,0.8131910400831458,0.8132896306154869,1.4688842296600342,0.0041445576977455,0.0011583092894249,0.0010372106432795,0.09668148610906528
11,11,2,10000000,0.8141340591266695,0.8140482645642736,0.814848368300424,0.814172390824928,1.4688842296600342,0.0001053813698543,0.0008773851993377,4.708278425254431e-05,0.1288140813248977
12,12,3,10,0.7363451269665403,0.5429819718190745,1.0368591266979588,0.0,3.3028876781463623,0.2625985398233678,0.4081156902190973,1.0,0.1913848118180088
13,13,3,1000,0.7363451269665403,0.6904299390889366,0.7382712516519417,0.0,1.357900857925415,0.0623555262282466,0.0026157906324936,1.0,0.1582822606423151
14,14,3,100000,0.7363451269665403,0.7336180185715997,0.7265193895286033,0.7490754662436673,1.1648781299591064,0.0037035736301742,0.0133439294674432,0.0172885496364606,0.10541303200350956
15,15,3,10000000,0.7363451269665403,0.7365493231476576,0.7363516556735447,0.7368346864451422,1.1648781299591064,0.0002773104263737,8.866368181514786e-06,0.0006648505716587,0.12253704535882919
16,16,4,10,0.7389335775731437,0.81071529601117,1.1379097931351023,0.0,0.7492150068283081,0.0971423151100762,0.5399351547568103,1.0,0.7020188343815268
17,17,4,1000,0.7389335775731437,0.8024277714581358,0.8296063793272798,0.642340868170168,0.7337209582328796,0.0859267947919271,0.1227076485709715,0.1307190691214927,0.23659103233874387
18,18,4,100000,0.7389335775731437,0.6843674260356751,0.6923426813796874,0.6999246264486483,0.7973017692565918,0.0738444607114464,0.0630515348165303,0.0527908763499573,0.29520282956165617
19,19,4,10000000,0.7389335775731437,0.7385586644434531,0.7381787356457684,0.7415312121329116,0.7973017692565918,0.0005073705419124,0.0010215287953951,0.0035153830311775,0.31511337706458376
20,20,5,10,-0.6096345847968898,0.0380918521230583,-2.4895212296106193,-2.405882628849568,-0.7648207545280457,1.0624830891701285,3.083628605880432,2.9464339603553316,0.42412537769865
21,21,5,1000,-0.6096345847968898,-2.3999860325208253,-0.6550812195532345,-1.8430011735006877,-0.6732134819030762,2.9367616148621583,0.0745473368632555,2.0231243755875745,0.23027576675902703
22,22,5,100000,-0.6096345847968898,-0.6217804749269549,-0.6238868969173105,-1.182491458083421,-0.6480399966239929,0.019923230133198,0.0233784507569711,0.9396725310086996,0.29760309811145336
23,23,5,10000000,-0.6096345847968898,-0.6182718641520691,-0.6080970130536607,-1.7377840632584791,-0.6480399966239929,0.0141679615470913,0.0025221202693764,1.8505339208034788,0.1487542224551084
24,24,6,10,-0.8960897085493666,-1.1910979524254746,-1.4285045313088425,-2.086781120331459,-1.014043927192688,0.3292173105678019,0.5941534845003127,1.32876362759443,0.4523773377884652
25,25,6,1000,-0.8960897085493666,-0.8472784560396515,-0.992345131334422,0.0,-1.00265634059906,0.0544713905806743,0.1074171724847485,1.0,0.17177026717403165
26,26,6,100000,-0.8960897085493666,-0.9458075485891612,-0.9051754004816056,-1.7155398442728793,-1.0253056287765503,0.0554831057264123,0.0101392660194115,0.9144733255000532,0.2037320535752925
27,27,6,10000000,-0.8960897085493666,-0.889525658631297,-0.8958858595766562,-1.242976335258669,-1.0253056287765503,0.0073252151603168,0.0002274872379021,0.387111494976166,0.20151306709354172
28,28,7,10,0.8638374110878455,0.1850085165456113,-0.1106731787980807,0.0,2.6809191703796387,0.7858294695611447,1.1281180664063948,1.0,0.21296726437099872
29,29,7,1000,0.8638374110878455,0.785041484371982,1.0199720092847226,0.744077425160599,0.977125644683838,0.0912161544573931,0.1807453534574916,0.1386371837918325,0.2811609120988169
