,Unnamed: 0,Seed,Sample Size,True Effect,Cumulant Estimate,Cumulant Minimization Estimate,Cross Moment Estimate,Relvlingam Estimate,GRICA Estimate,Cumulant Error,Cumulant Minimization Error,Cross Moment Error,Relvlingam Error,GRICA Error
227,227,56,10000000,0.7198015953469381,0.7175998196122179,0.7187512613955089,0.7625805014137433,0.720793492108845,1.0627559423446655,0.0030588647607248,0.0014591992546542,0.0594315243858082,0.0013780141198892,0.14339490674858746
228,228,57,10,0.6789942719132291,0.5359300869799587,0.619803118158034,-2.6264688256491295,0.5741674307015596,-1.6244438886642456,0.2107001352605712,0.0871747468331505,4.868175232536828,0.1543854573563555,4.721739447361029
229,229,57,1000,0.6789942719132291,0.7087431396747006,0.7078108323572586,0.6978232742281111,0.6195562089681417,0.6464627981185913,0.0438131350911796,0.0424400641301905,0.0277307233562172,0.0875383864102512,0.2624237819984177
230,230,57,100000,0.6789942719132291,0.6686021959780566,0.6653079509681,0.485990120685135,0.5525894879600978,0.505396842956543,0.0153051010369945,0.0201567546461984,0.2842500433534714,0.1861647280130296,0.33844251058877767
231,231,57,10000000,0.6789942719132291,0.6794198791022528,0.6796482125802767,0.4949702759392494,0.6648976972481709,0.505396842956543,0.0006268199992679,0.0009631018906904,0.2710243717600856,0.0207609625709179,0.20985783553369936
232,232,58,10,0.6200174826934289,0.6349588931367645,0.6132102077296827,0.5706022103926351,0.0,0.5009390711784363,0.0240983695789161,0.0109791661586293,0.0796998047315182,1.0,0.032305457277890096
233,233,58,1000,0.6200174826934289,0.5893744224669508,0.6289046661174693,0.5925732264395537,0.0,0.5991812348365784,0.0494228970663231,0.0143337626310687,0.0442636812992017,1.0,0.07515234215807587
234,234,58,100000,0.6200174826934289,0.610502491408074,0.6171125848434993,0.592386534493833,0.0,0.6481351852416992,0.0153463274035769,0.0046851870003897,0.0445647888500882,1.0,0.08865356713189568
235,235,58,10000000,0.6200174826934289,0.6205209600377554,0.6199973565272197,0.5944574213929774,0.6225460167426675,0.6481351852416992,0.0008120373350429,3.2460643080332716e-05,0.0412247428724358,0.004078165728899,0.06666411100010039
236,236,59,10,0.5537326786097381,0.4318895146624957,0.4785544886522885,-1.6583088212669552,-0.0728177641198341,0.4715335965156555,0.2200396845877963,0.1357662151097892,3.994782293561736,1.1315034617473876,0.7224182170712182
237,237,59,1000,0.5537326786097381,0.6579927419264604,0.6230499481840742,0.5737814338442433,0.0,0.1670121550559997,0.1882859136623272,0.1251818291605467,0.0362065596071408,1.0,0.05992483168573245
238,238,59,100000,0.5537326786097381,0.5518341584502906,0.5516429508799192,0.5485027803231475,0.5272598483362566,0.2035577595233917,0.0034285860899777,0.0037738927293681,0.009444807013596,0.0478079609459695,0.058755090942960296
239,239,59,10000000,0.5537326786097381,0.5531616135627654,0.5531382141962062,0.5494265723348992,0.5523135271501035,0.2035577595233917,0.0010313009671137,0.0010735584813675,0.007776507403627,0.0025628819003379,0.006732251911069788
240,240,60,10,-0.7001319346229168,-0.4392788210444167,-0.4077496588443113,-0.7098407539814685,0.0,-0.7148054242134094,0.3725770825165868,0.4176102550386867,0.013867128291728,1.0,0.22858426690520642
241,241,60,1000,-0.7001319346229168,-0.530027030773522,-0.532239399045117,-0.6623436321615117,-0.5610627593257919,-0.5904585123062134,0.2429612126477439,0.2398012821229542,0.053973116483763,0.1986328125027264,0.10508154955182636
242,242,60,100000,-0.7001319346229168,-0.6966717552422756,-0.6977279347037085,-0.6416677309941812,-0.7684406229360946,-0.5635231733322144,0.0049421819081924,0.0034336384334518,0.0835045521244846,0.0975654515030343,0.12611853504485399
243,243,60,10000000,-0.7001319346229168,-0.7000752179247108,-0.700023743181232,-0.6415671941228325,-0.7051787852702801,-0.5635231733322144,8.100858624095855e-05,0.000154530076882,0.0836481491615242,0.0072084280087602,0.14119251852705172
244,244,61,10,0.8529362125066673,0.9440106388085204,0.4567992717976246,1.2354041592087526,0.0,0.4719159603118896,0.1067775350212853,0.4644391161970346,0.4484133058181013,1.0,0.0022007099560485198
245,245,61,1000,0.8529362125066673,0.9709107587511456,1.0960327906554843,0.8488227740841902,0.8155403588380927,1.1106611490249634,0.1383157902251172,0.2850114399931366,0.0048226800107223,0.0438436698081713,0.050462149990683144
246,246,61,100000,0.8529362125066673,0.8634451012364419,0.8608989651389524,0.8827111201530488,0.84854363868662,1.01821768283844,0.0123208378020325,0.0093356953492261,0.0349087155754319,0.005149944105595,0.03260247026441612
247,247,61,10000000,0.8529362125066673,0.8522977672928991,0.8517986202605164,0.8761439926643402,0.8516391874058877,1.01821768283844,0.000748526331051,0.0013337366024214,0.0272092799172733,0.0015206589681164,0.01719264378427594
248,248,62,10,-0.6641986033130752,-0.1227453279767793,-0.112951142342102,-0.074786699181822,-0.2145807577838005,-0.0690738409757614,0.8151978529245382,0.829943721985122,0.88740310682862,0.6769328379893382,0.5492132274660836
249,249,62,1000,-0.6641986033130752,-0.249838471761935,-0.2382532881917778,0.4457523583471733,-0.1008777309443386,-0.2274942249059677,0.6238497483798959,0.6412920969671547,1.6711130618518697,0.8481211335869234,1.1239111110078401
250,250,62,100000,-0.6641986033130752,-0.6287267115903358,-0.6692369037434605,-0.0173710956115142,0.0,-0.3633013367652893,0.0534055500053791,0.0075855330096356,0.9738465339660972,1.0,0.8952441566131509
251,251,62,10000000,-0.6641986033130752,-0.6625457383792719,-0.6638290974318001,-0.0300468099575687,-0.708586199974631,-0.3633013367652893,0.0024885101015851,0.0005563183653684,0.9547623108394192,0.0668288015664997,0.8765561721727898
252,252,63,10,0.681537998541641,0.7158998562760344,0.4802151094793434,0.8815043060129616,0.8556994621204033,0.7902674674987793,0.0504181099335929,0.2953949588916384,0.2934044879364169,0.2555418244491635,0.20827857052516302
253,253,63,1000,0.681537998541641,0.853871275907449,1.0261135724781103,0.7320496043746486,0.6286637928314249,0.93789941072464,0.252859382359557,0.5055852713624099,0.0741141446861255,0.0775807157096986,0.26685035907041144
254,254,63,100000,0.681537998541641,0.5417753370700787,0.6599226438748307,0.7836159488312324,0.6457349100991092,0.9543622136116028,0.2050695071597287,0.0317155532238304,0.149775875311455,0.0525327839667684,0.15306868132333148
255,255,63,10000000,0.681537998541641,0.6773254711125168,0.6811823581685286,0.7906398934412054,0.6837953430093284,0.9543622136116028,0.0061809135193314,0.0005218203150424,0.1600818958488321,0.0033121329588632,0.22939073168639354
256,256,64,10,-0.5834967671656042,-0.5182793614013658,-0.4828828113328558,-0.8442500925565902,0.4246649052636381,-0.5271803140640259,0.1117699521816353,0.1724327562627142,0.4468804971407507,1.727793073004486,0.03198588853511858
257,257,64,1000,-0.5834967671656042,-0.5928656964672301,-0.6047984035698666,-0.6291244434068891,-0.6032098300981109,-0.3845806717872619,0.016056523067191,0.0365068627676162,0.0781969649342293,0.0337843567296267,0.14178105183882744
258,258,64,100000,-0.5834967671656042,-0.5818603592411585,-0.5818327683138902,-0.6328598291210538,-0.7089964221947107,-0.4221937656402588,0.0028044849886566,0.0028517704730345,0.0845986897155159,0.2150820057474081,0.08511454591207339
259,259,64,10000000,-0.5834967671656042,-0.5835787852122062,-0.5835739406404368,-0.6307579616733253,-0.7288300007186064,-0.4221937656402588,0.0001405629837512,0.0001322603297486,0.0809964976109418,0.2490729027668369,0.07546569051412878
260,260,65,10,-0.7718675022582575,-0.7363042457503384,-0.7705762577941873,-3.073936260838994,0.0,-0.4180569350719452,0.0460743021358866,0.0016728835717172,2.9824662287835157,1.0,0.47189675221010385
261,261,65,1000,-0.7718675022582575,-0.8181432877712609,-0.8192072070691818,-0.8365298724930155,-1.2794222536157107,-0.846087634563446,0.0599530170367505,0.061331387410951,0.0837739249878701,0.6575671988683254,0.04487403190029902
262,262,65,100000,-0.7718675022582575,-0.7831478409978092,-0.8231418670324501,-0.8414015503792436,-0.1093744911146181,-0.8298400044441223,0.0146143459940323,0.0664289721023088,0.0900854718167948,0.85829887798797,0.13227801231407116
263,263,65,10000000,-0.7718675022582575,-0.7707927000764242,-0.7719861064727964,-0.8405821326074623,-4.442824470450005,-0.8298400044441223,0.0013924697939591,0.0001536587745848,0.0890238676303458,4.755941864959473,0.0931142045753343
264,264,66,10,0.861395613187282,0.7325778112087564,0.7912915675514124,0.8423216467034862,0.835591892539139,0.8055805563926697,0.1495454585633214,0.0813842612646644,0.0221430968439919,0.029955714021651,0.060805507392783724
265,265,66,1000,0.861395613187282,0.2591038286802033,0.5774245087887822,0.8434069786795642,-4.3260416767883765,0.7436217665672302,0.6992046108506594,0.3296639779111107,0.0208831276040023,6.022131074920882,0.05682573190777524
266,266,66,100000,0.861395613187282,0.8623977259892854,0.8631074969711932,0.8524289559636058,0.0,0.8210265040397644,0.0011633595373158,0.0019873374761881,0.0104094530856714,1.0,0.010005816655271678
267,267,66,10000000,0.861395613187282,0.8615612443660151,0.8614682205263153,0.85182793565471,0.1795440405610004,0.8210265040397644,0.0001922823569071,8.429035152002009e-05,0.0111071816318755,0.7915661075906076,0.0038477688540314854
268,268,67,10,-0.6401279628188237,-0.5113172579711182,-0.499793061543282,-0.4885896634435575,-0.9900214333057769,-0.5092045068740845,0.201226492716368,0.2192294500892798,0.2367312602748401,0.5465992595389619,0.3027777726210137
269,269,67,1000,-0.6401279628188237,-0.3225633448948081,-0.3492940708838763,-0.528403033773854,0.0,-0.4534792602062225,0.4960955252221911,0.454337115120313,0.1745353047115539,1.0,0.32553809836301073
270,270,67,100000,-0.6401279628188237,-0.4689209346298566,-0.469261682182057,-0.5439577334557854,-0.5937694316111475,-0.4533239006996155,0.2674575055822456,0.2669251939633313,0.1502359449188091,0.0724207250743037,0.14879430265509433
271,271,67,10000000,-0.6401279628188237,-0.6337156267936315,-0.6352780311969604,-0.5442610244254676,0.0,-0.4533239006996155,0.0100172721668887,0.0075765032986631,0.1497621475106366,1.0,0.2003489973612759
272,272,68,10,0.8819323429149994,0.1626615630758996,0.1856892642943768,-0.4630142784963202,0.0795763354731059,0.5057740807533264,0.8155623111198487,0.7894518034335503,1.5249997714858106,0.9097704760321104,0.4601222924194214
273,273,68,1000,0.8819323429149994,0.7880192135423831,0.7649054839414733,0.8097110215222602,0.0,0.8210467100143433,0.1064856393203709,0.1326936923378091,0.0818898660117514,1.0,0.11657179988924195
274,274,68,100000,0.8819323429149994,0.878039088154455,0.8781544066727595,0.8158094708849944,0.917914477043006,0.8086719512939453,0.0044144596712218,0.0042837030216546,0.0749749938997054,0.0407992000940537,0.05751494779785071
275,275,68,10000000,0.8819323429149994,0.8807515061229013,0.8819308343812599,0.8200156668102924,0.8761141154829923,0.8086719512939453,0.001338919931426,1.7104869230732703e-06,0.0702056984326683,0.0065971357993023,0.05309244399526236
276,276,69,10,0.6313976916700192,5.692500329006987,3.1278271743496373,1.2721165331911377,0.5139567454539155,1.2258037328720093,8.015712924053574,3.953814712367211,1.0147627239916652,0.1860015450887659,1.2101420778607541
277,277,69,1000,0.6313976916700192,0.7409639083053302,0.6055862034429991,0.7057079173418459,-0.3058659030667263,0.6109464764595032,0.1735296439641917,0.0408799217474962,0.1176916334224779,1.484426704598372,0.16769069555622323
278,278,69,100000,0.6313976916700192,0.6178760104103391,0.6291764614202304,0.7427497367196959,0.6860536242554657,0.5836517214775085,0.0214154746494493,0.0035179575077535,0.1763580173300212,0.0865634026011148,0.1265793884932423
279,279,69,10000000,0.6313976916700192,0.6299327775810659,0.6311718599311423,0.7523979991319756,0.629513899251754,0.5836517214775085,0.0023201131525816,0.0003576695668297,0.1916388182255082,0.0029835275660933,0.16946288764867262
280,280,70,10,0.7832521100690292,0.5447807953233004,0.5991745952712205,0.741964386810657,0.7500162587730345,0.7034065127372742,0.3044630351837953,0.2350169408181813,0.0527131976123669,0.0424331461974173,0.1827973709035534
281,281,70,1000,0.7832521100690292,0.7651852477969755,0.7516184112766086,0.7265718446272296,0.0,0.7674005627632141,0.0230664712418858,0.0403876330312505,0.0723652891746493,1.0,0.027428399484514965
282,282,70,100000,0.7832521100690292,0.6505920415628518,0.6927570383956256,0.7226011064507948,0.0,0.7492156028747559,0.169370840883513,0.1155376034230256,0.0774348422922079,1.0,0.027282365644511787
283,283,70,10000000,0.7832521100690292,0.7969714241548153,0.7832794411093528,0.7234742488740211,0.7615843784804268,0.7492156028747559,0.0175158341859774,3.489430794024723e-05,0.0763200768009929,0.0276638023824701,0.13667282225016722
