Seed,Sample Size,True Effect,Effect Estimate,Cross Moment Effect Estimate,GRICA Effect Estimate
20,100000,-0.6898097522700012,-0.6245549327039861,0.43972606618130866,-0.5600553750991821
20,10000000,-0.6898097522700012,-0.6862203055712539,0.49287196939224914,-0.5600553750991821
21,10,0.6997907888419928,-4.461222339422188,1.55957990564337,1.0271351337432861
21,1000,0.6997907888419928,0.6886003833032972,0.20966045323266666,1.056429147720337
21,100000,0.6997907888419928,0.7807301261827765,0.5082466025390193,1.1082310676574707
21,10000000,0.6997907888419928,0.7013992401018897,0.5569850407266211,1.1082310676574707
22,10,-0.5001063117312737,-0.09188776709569334,-0.15378647720210523,-0.6382496953010559
22,1000,-0.5001063117312737,-0.259397918972401,-0.5486325802591246,-0.23764139413833618
22,100000,-0.5001063117312737,-0.4513414446994508,-0.5429188833239528,-0.2583155930042267
22,10000000,-0.5001063117312737,-0.5721706235550069,-0.5094049878926017,-0.2583155930042267
23,10,-0.6579763927696182,0.02967460248420315,-2.034094956762515,-1.225048542022705
23,1000,-0.6579763927696182,-0.6409331808380799,-1.1946725593337415,-1.1913328170776367
23,100000,-0.6579763927696182,-0.4346108940394059,-1.1383898432538189,-1.244797706604004
23,10000000,-0.6579763927696182,-0.6210911155292006,-1.0867694183474768,-1.244797706604004
24,10,0.8823642101688611,1.2659769045872886,2.298304072234434,2.3240745067596436
24,1000,0.8823642101688611,0.19834404800100708,1.1229057854820388,0.9901557564735413
24,100000,0.8823642101688611,0.7945480994248065,1.0563628165701635,1.0631591081619263
24,10000000,0.8823642101688611,0.8888232490294984,1.0524456190264992,1.0631591081619263
25,10,-0.8628513867747024,0.24953930489901424,-0.6799978651532802,-0.24980568885803223
25,1000,-0.8628513867747024,0.332172512157256,-0.8237036665314077,-0.6565485000610352
25,100000,-0.8628513867747024,-0.16922448772231807,-0.6724026942402948,-0.6593518853187561
25,10000000,-0.8628513867747024,-0.08954807088635312,-0.6725539054322245,-0.6593518853187561
26,10,-0.842845796005405,-0.08333438254627468,-1.1870425274054763,-1.2742592096328735
26,1000,-0.842845796005405,-1.1170266574429755,-0.8942199536701358,-1.1774307489395142
26,100000,-0.842845796005405,-0.9469044701675274,-0.7934429893886893,-1.191774606704712
26,10000000,-0.842845796005405,-0.8380246437888984,-0.7971227740997258,-1.191774606704712
27,10,-0.5679248606262883,0.28922781416550375,-0.4006124120839162,-0.45007556676864624
27,1000,-0.5679248606262883,-0.08041576813854259,-0.5892086412433009,-0.5513536930084229
27,100000,-0.5679248606262883,0.9869114016291685,-0.6010428974535801,-0.5621404051780701
27,10000000,-0.5679248606262883,-0.6021708116445791,-0.6065982135686308,-0.5621404051780701
28,10,0.5646464601477078,0.22590991754943512,-0.1500319512572432,-0.21597227454185486
28,1000,0.5646464601477078,0.20334938156216356,0.4221571695389083,0.4522043466567993
28,100000,0.5646464601477078,-0.5949482045736804,0.42906539013554307,0.4979429244995117
28,10000000,0.5646464601477078,0.5562023791502351,0.4372678010227883,0.4979429244995117
29,10,0.6256854409252208,1.3087301470582453,2.0879090664490687,0.16068708896636963
29,1000,0.6256854409252208,-0.3489908234988279,1.9190119596930308,0.6668341159820557
29,100000,0.6256854409252208,0.48066487571611993,15.16864317110026,0.5890592932701111
29,10000000,0.6256854409252208,0.6273726344501971,11.05840127741382,0.5890592932701111
30,10,-0.5240246660679172,-0.2155487169645596,1.5534914865578686,2.939835548400879
30,1000,-0.5240246660679172,-1.3477248012226903,-0.6021770854324072,-0.27275538444519043
30,100000,-0.5240246660679172,-0.5704860073393564,-0.5275062188749322,-0.3214655816555023
30,10000000,-0.5240246660679172,-0.3238209149532494,-0.5329660630579618,-0.3214655816555023
31,10,-0.7076844809759584,-1.2408664717962232,-2.687287722568972,-1.1130588054656982
31,1000,-0.7076844809759584,-0.6771373040844749,-2.7013594353646346,-0.806763768196106
31,100000,-0.7076844809759584,-0.06170525807235742,-9.138262650446459,-0.8484708070755005
31,10000000,-0.7076844809759584,-0.12398933595359846,-8.855531402707838,-0.8484708070755005
32,10,0.6459952407072737,0.870335518897341,0.9639379299540595,0.11517174541950226
32,1000,0.6459952407072737,0.05307983410280328,-17.60153017675911,-0.007031699642539024
32,100000,0.6459952407072737,-0.8513813901419044,4.341654777707478,0.18098343908786774
32,10000000,0.6459952407072737,0.622695902374858,3.5905637680982405,0.18098343908786774
33,10,-0.6454105480053767,-0.012398883887411404,0.4005489880371886,0.43943485617637634
33,1000,-0.6454105480053767,-0.8004649654082969,-0.27431240696832604,-0.21420110762119293
33,100000,-0.6454105480053767,0.11099023081929975,-0.4522483772430954,-0.25289005041122437
33,10000000,-0.6454105480053767,0.26469104597869275,-0.4680663005505325,-0.25289005041122437
34,10,-0.6582717363187927,0.2234903357223355,0.0061013103056129486,-0.06909457594156265
34,1000,-0.6582717363187927,-0.33372592828958614,-0.7581370206925154,-0.5662161111831665
34,100000,-0.6582717363187927,-0.6170437597666604,-0.6870307256525587,-0.6366142630577087
34,10000000,-0.6582717363187927,-0.6809178522034294,-0.685877881917626,-0.6366142630577087
35,10,0.6373485989045681,0.10466162886896943,-0.8738325773881221,-0.10839422792196274
35,1000,0.6373485989045681,-0.13085638552370762,14.625614647494073,0.1803063005208969
35,100000,0.6373485989045681,0.36155837780895594,-1.2786407500253414,0.13205385208129883
35,10000000,0.6373485989045681,0.6351470867519368,-1.1632146365565343,0.13205385208129883
36,10,-0.6988864309968924,-0.2971945855060295,-0.02040364165212549,-0.351333886384964
36,1000,-0.6988864309968924,-0.4705574991504027,-0.7440516898278922,-0.6379250288009644
36,100000,-0.6988864309968924,-0.7034295300479995,-0.7204940036560659,-0.7001665234565735
36,10000000,-0.6988864309968924,-0.6972803717173957,-0.720176702212773,-0.7001665234565735
37,10,0.7691521463670195,-0.7594037969705224,1.7260334992291224,1.4534944295883179
37,1000,0.7691521463670195,1.248894314070542,0.7402155567725877,0.7575632929801941
37,100000,0.7691521463670195,0.5070056523077537,0.672173643870127,0.7166969776153564
37,10000000,0.7691521463670195,0.7405243710375223,0.670210347200863,0.7166969776153564
38,10,-0.6772104824280016,-0.8036274609866059,-0.13908471591290417,-1.7904789447784424
38,1000,-0.6772104824280016,-0.5730559174555451,-0.9300998711972314,-0.9242518544197083
38,100000,-0.6772104824280016,0.9424034011643716,-0.9148650154661995,-0.8272960186004639
38,10000000,-0.6772104824280016,-0.7010259794377981,-0.9170279985498654,-0.8272960186004639
39,10,0.6423703755748386,0.2521522579250894,0.9220213398923304,1.0111289024353027
39,1000,0.6423703755748386,0.8343044722023142,0.8061387693719984,0.7146795988082886
39,100000,0.6423703755748386,-0.11969166907889835,0.6585677220202384,0.5684366226196289
39,10000000,0.6423703755748386,-0.4506643511244367,0.6638486036997366,0.5684366226196289
40,10,0.8254504865474945,0.334135016779695,0.9523147224514336,1.0070470571517944
40,1000,0.8254504865474945,0.7685450146129569,0.8978704761790348,1.1854997873306274
40,100000,0.8254504865474945,0.8133162221413188,0.13460766204425534,1.1118253469467163
40,10000000,0.8254504865474945,0.8267968853161783,0.08262675405471748,1.1118253469467163
41,10,0.6583004277891302,1.4213772870432597,8.973786397403524,2.5637929439544678
41,1000,0.6583004277891302,-0.5927949043008826,0.2638387124038122,0.520936131477356
41,100000,0.6583004277891302,-0.5668455727821021,0.4612693745277138,0.5604825019836426
41,10000000,0.6583004277891302,0.6580550393279788,0.4503564827152351,0.5604825019836426
42,10,-0.5092249700165663,-1.1681293226928775,-0.820373089079542,-0.9111891984939575
42,1000,-0.5092249700165663,-0.26581197099385473,0.968301740557474,-0.16168487071990967
42,100000,-0.5092249700165663,-0.5027199783062464,-0.010606633346369175,-0.09561850875616074
42,10000000,-0.5092249700165663,-0.5132363176562813,-0.006412526259720508,-0.09561850875616074
43,10,-0.666347509155347,4.626131531105962,-0.9258399912813279,-0.8279715180397034
43,1000,-0.666347509155347,0.130895608723297,-0.6207531348255368,-0.6075431704521179
43,100000,-0.666347509155347,-0.7810571571095535,-0.7057362186134358,-0.7203757166862488
43,10000000,-0.666347509155347,-0.64290051566874,-0.6986166961843243,-0.7203757166862488
44,10,-0.5163942790443444,-0.6363021073098746,-0.29322442635295165,-0.32327231764793396
44,1000,-0.5163942790443444,0.04643487060251927,-0.4259437369631658,-0.4609302282333374
44,100000,-0.5163942790443444,-0.032311281039289215,-0.4243648873520654,-0.40215983986854553
44,10000000,-0.5163942790443444,-0.4747667322617008,-0.4294250985598748,-0.40215983986854553
45,10,-0.502056030302308,0.7172576218640683,1.1671867217529948,1.557809829711914
45,1000,-0.502056030302308,1.2751192396298738,-0.304315497413161,0.03310848027467728
45,100000,-0.502056030302308,-0.5098387229448407,-1.0114653974368717,0.09238860011100769
45,10000000,-0.502056030302308,-0.5159768975291096,-0.9017922895509055,0.09238860011100769
46,10,-0.5643067527644875,-0.8878153845903284,-0.5217762574139848,-0.5387107133865356
46,1000,-0.5643067527644875,-9.808119161186708e-05,2.6611390006293423,-0.6173583269119263
46,100000,-0.5643067527644875,-0.552692882760599,3.1165962599436074,-0.5976681113243103
46,10000000,-0.5643067527644875,-0.5680909820533013,4.244498833560709,-0.5976681113243103
47,10,0.7787585445450184,1.1114772619243556,0.19314001887676086,0.034960512071847916
47,1000,0.7787585445450184,-0.2931787545775549,-2.184138473097151,0.7501379251480103
47,100000,0.7787585445450184,0.9828719106610457,-2.434596722856225,0.7738074660301208
47,10000000,0.7787585445450184,0.7801830693841117,-2.34994732728918,0.7738074660301208
48,10,-0.7060052675272084,-1.316912314212323,4.095740495266402,0.9974946975708008
48,1000,-0.7060052675272084,-1.40068776000611,-0.7773603164462721,-0.9856557846069336
48,100000,-0.7060052675272084,-0.2646844066529674,-0.667511691063525,-0.7564394474029541
48,10000000,-0.7060052675272084,0.013585601754696919,-0.6514965287227417,-0.7564394474029541
49,10,-0.7457832584147577,-0.19181756989541934,-0.6837414907574515,-0.4987764358520508
49,1000,-0.7457832584147577,-0.7085379885583791,-0.7030019152464405,-0.8853440880775452
49,100000,-0.7457832584147577,-0.28907978153966446,-0.737220802724054,-0.8294746279716492
49,10000000,-0.7457832584147577,-0.7463848991484486,-0.7442970564182776,-0.8294746279716492
50,10,0.6058634888860209,0.404654196278187,-1.8998316811203932,0.1352522373199463
50,1000,0.6058634888860209,3.0137050221739856,-1.8922750972786408,0.055924057960510254
50,100000,0.6058634888860209,0.5770862359193174,-1.0341687128662587,0.10326580703258514
50,10000000,0.6058634888860209,-0.11199314852374742,-1.0457324687278162,0.10326580703258514
51,10,0.7924294175513829,1.5133202054578188,1.2197672425156645,1.2278943061828613
51,1000,0.7924294175513829,0.047936998391615034,1.1563237460905762,0.7931758761405945
51,100000,0.7924294175513829,-0.03515708972119161,0.7848052507873735,0.7449705004692078
51,10000000,0.7924294175513829,-0.07678357892614951,0.7797938332077367,0.7449705004692078
52,10,0.6345984782544072,0.7218088526845314,0.7826532830258646,0.8629612922668457
52,1000,0.6345984782544072,0.7767406258610041,0.41291360191671533,1.09920334815979
52,100000,0.6345984782544072,0.6176400316440487,0.7008054539890511,1.082492470741272
52,10000000,0.6345984782544072,0.6431589375918452,0.4216690954088226,1.082492470741272
53,10,-0.6986293871770899,-0.7744146565979283,-1.2117496296974501,-1.0874683856964111
53,1000,-0.6986293871770899,0.11278708779205565,0.6167800256816436,-0.5044947266578674
53,100000,-0.6986293871770899,-0.3517988931547178,-0.10320748864266649,-0.4406796097755432
53,10000000,-0.6986293871770899,-0.7339111178965085,-0.062317446260621794,-0.4406796097755432
54,10,-0.7782495438961907,-0.7179582135802567,-0.5959689422831609,-1.2246140241622925
54,1000,-0.7782495438961907,0.07403588948018786,-0.46206152965481806,-0.4254586696624756
54,100000,-0.7782495438961907,-0.6351726446586076,-0.4945080712565593,-0.4747917652130127
54,10000000,-0.7782495438961907,0.19353304497725538,-0.49365764282674235,-0.4747917652130127
55,10,0.799321156344071,2.1148148770310113,0.3675408785807209,0.4046388864517212
55,1000,0.799321156344071,-0.6598688533209159,0.7429341382886563,0.9158762097358704
55,100000,0.799321156344071,0.7322634121940562,0.7942382028311281,0.8673730492591858
55,10000000,0.799321156344071,-0.11062797983097195,0.809459810621066,0.8673730492591858
56,10,-0.656692376377837,-0.1834889706170766,-1.266420837645672,-0.5869988799095154
56,1000,-0.656692376377837,-1.073182105078244,-0.6421790498351322,-0.8394342660903931
56,100000,-0.656692376377837,-1.2097208511128255,-0.6423667294286393,-0.7960398197174072
56,10000000,-0.656692376377837,-0.09962927486003534,-0.6721452362710186,-0.7960398197174072
57,10,0.6769022082119788,0.6104711259955068,1.3964817948331212,0.9878940582275391
57,1000,0.6769022082119788,0.07603806063620173,1.0853397756988588,0.9964632987976074
57,100000,0.6769022082119788,0.6634415379210715,0.09484004870819758,1.1482359170913696
57,10000000,0.6769022082119788,0.6774967759305212,0.7434810071041413,1.1482359170913696
58,10,0.7940040884874917,0.425257234233111,-1.1452653865944709,0.4022045433521271
58,1000,0.7940040884874917,0.11513008210463484,0.9416592611153322,0.7129434943199158
58,100000,0.7940040884874917,0.47550320499749615,0.8193696599082012,0.6363517642021179
58,10000000,0.7940040884874917,0.5692380043282198,0.807084199044451,0.6363517642021179
59,10,-0.7394569465102165,-1.2144169885749962,-2.0842707775989657,-1.3437527418136597
59,1000,-0.7394569465102165,0.4935523831310227,-6.137121514257199,-0.7552639245986938
59,100000,-0.7394569465102165,-0.581879217848779,-5.215170405543046,-0.724144458770752
59,10000000,-0.7394569465102165,-0.026084083052183165,-4.710253008751316,-0.724144458770752
60,10,0.632553981650062,1.1095002001649403,1.5084858731166975,1.2783870697021484
60,1000,0.632553981650062,0.9417128007227673,-0.020728921267432185,0.9791650772094727
60,100000,0.632553981650062,0.5884836376336606,0.5934258804830764,0.9974285960197449
60,10000000,0.632553981650062,0.6286927590069877,0.6158391812443664,0.9974285960197449
61,10,0.8822162321806951,-0.1925941648824321,-0.17359615483186625,0.08794213831424713
61,1000,0.8822162321806951,-0.44046931609176615,-3.96912731044561,0.31403303146362305
61,100000,0.8822162321806951,0.2324102647519658,-0.3863430514154173,0.22894957661628723
61,10000000,0.8822162321806951,0.2319601762973277,-0.46021493783861855,0.22894957661628723
62,10,0.6540736617081844,1.6657556326329472,1.5370668759757435,0.25667741894721985
62,1000,0.6540736617081844,0.7052310887448643,6.7867961839651425,0.6449165344238281
62,100000,0.6540736617081844,-0.3868801870188861,-9.766867581533432,0.740409791469574
62,10000000,0.6540736617081844,0.07573854336078834,-212.83601120760977,0.740409791469574
63,10,-0.7808540003832559,-1.24718731761359,-0.8462638850598114,-1.3915653228759766
63,1000,-0.7808540003832559,-0.7388053938502684,-17.876923224405928,-0.8151553273200989
63,100000,-0.7808540003832559,-0.7707797193646583,0.45151553429774405,-0.8289036154747009
63,10000000,-0.7808540003832559,-0.776208656781563,0.4710528795831471,-0.8289036154747009
64,10,-0.6215030205199417,-0.5182067457437618,-0.16643371367211465,-1.70512855052948
64,1000,-0.6215030205199417,-0.7406363533453795,-1.3947274551112896,-1.1559711694717407
64,100000,-0.6215030205199417,-0.5858037927208026,-1.2668757508610862,-1.1717183589935303
64,10000000,-0.6215030205199417,-0.6191358248381315,-1.2541557566002224,-1.1717183589935303
65,10,-0.745204332255088,-1.048553870872952,37.61706547406261,-0.7275077104568481
65,1000,-0.745204332255088,-0.4974689163207448,-0.9570412103772918,-0.800419807434082
65,100000,-0.745204332255088,-0.7469861008795406,-0.7309590369826511,-0.9117888808250427
65,10000000,-0.745204332255088,-0.7451731783025362,-0.7039513125967267,-0.9117888808250427
66,10,0.8564637530864976,3.7245520414458566,3.283095237221726,2.600430488586426
66,1000,0.8564637530864976,1.779268615699897,0.6516942862919819,1.1708282232284546
66,100000,0.8564637530864976,0.849129124318349,0.8146368360866156,1.1111414432525635
66,10000000,0.8564637530864976,0.8505841343375373,0.8693495518329548,1.1111414432525635
67,10,0.583779428637786,-0.13027041323373184,0.9685697990696116,1.2694857120513916
67,1000,0.583779428637786,0.781760867249441,-1.1367732625051001,0.8353787660598755
67,100000,0.583779428637786,0.6361685858451102,0.6587314475955124,0.979007363319397
67,10000000,0.583779428637786,0.5825123575119681,0.6076289678053306,0.979007363319397
68,10,0.5791729992133094,-0.2268318120001034,0.49963823466309976,0.17796337604522705
68,1000,0.5791729992133094,0.948426757539772,2.3281721081311244,0.6264300346374512
68,100000,0.5791729992133094,0.5668765234395128,3.516231890800771,0.609077513217926
68,10000000,0.5791729992133094,0.5880333708718974,3.006659315814201,0.609077513217926
69,10,0.8235266371217553,0.0852566036122536,1.039332654788804,0.7978715896606445
69,1000,0.8235266371217553,0.5038077680532413,-9.426876991982832,0.7515393495559692
69,100000,0.8235266371217553,0.06593058067814095,-8.995433600708166,0.8033939003944397
69,10000000,0.8235266371217553,0.02368156827491523,-5.8810320052621385,0.8033939003944397
70,10,0.6673963401494807,0.7418046636433845,0.9913264598032288,1.444846510887146
70,1000,0.6673963401494807,0.23938600495116866,0.7416272091265437,0.7191885709762573
70,100000,0.6673963401494807,-0.15165213162727129,0.7493047816848747,0.7379919290542603
70,10000000,0.6673963401494807,-0.12501249012552335,0.7322178609253996,0.7379919290542603
71,10,-0.7684154493632742,0.8864282525103454,-0.9622272606134067,-0.9808506965637207
71,1000,-0.7684154493632742,-0.37392379275437243,-2.1562074085746294,-0.6637508273124695
71,100000,-0.7684154493632742,0.21727136867672037,-2.1572078294289514,-0.6869335770606995
71,10000000,-0.7684154493632742,0.21573163794505196,-2.215014671236569,-0.6869335770606995
72,10,0.5246947873466213,-0.21131217732551713,0.3268269048000247,0.7260806560516357
72,1000,0.5246947873466213,0.2481366478132876,0.16349745330799648,0.04568103700876236
72,100000,0.5246947873466213,-0.2624271148889867,0.24173926191321482,0.09264162182807922
72,10000000,0.5246947873466213,0.530905759767253,0.2393718579620008,0.09264162182807922
73,10,0.5702004584818271,0.23498422050309886,0.6085997262559232,1.253039002418518
73,1000,0.5702004584818271,-0.3651515030332856,0.520751598705437,0.5194640755653381
73,100000,0.5702004584818271,0.5849886255920065,0.5992811367920785,0.6202760338783264
73,10000000,0.5702004584818271,-0.7814823852711901,0.6041999258792538,0.6202760338783264
74,10,0.8909593546535957,1.684708170397779,-8.175557053965383,0.9774910807609558
74,1000,0.8909593546535957,0.33671801653870786,-6.756273750777356,0.921592116355896
74,100000,0.8909593546535957,0.3076899150348099,-3.9425717252286985,0.8227042555809021
74,10000000,0.8909593546535957,0.009883202244012979,-4.006277305453736,0.8227042555809021
75,10,0.6866758695988338,0.22706424499660202,1.0308146440211468,0.8360778093338013
75,1000,0.6866758695988338,0.4753045277845604,-1.9705681308297651,0.7128977179527283
75,100000,0.6866758695988338,-0.08775799894850425,-3.6931026551022494,0.6942791938781738
75,10000000,0.6866758695988338,0.6813932363038194,-2.602152262704097,0.6942791938781738
76,10,-0.7165572076668081,-0.5953466001846226,-2.3243718419229022,-1.824177861213684
76,1000,-0.7165572076668081,-0.5755675851360578,-1.3413319147775207,-1.1281331777572632
76,100000,-0.7165572076668081,-0.4553792802869875,-3.5750996397853387,-1.224794864654541
76,10000000,-0.7165572076668081,-0.7065694049297844,1.388706533707195,-1.224794864654541
77,10,0.6271846167654612,-0.2596913076517079,-0.34273894481217976,-0.2409786731004715
77,1000,0.6271846167654612,0.13673719296263467,-1.9375280908953454,-0.11529061943292618
77,100000,0.6271846167654612,0.05818444435299096,-7.4025168972279305,-0.1888105720281601
77,10000000,0.6271846167654612,0.6386868343663171,-6.813839301044953,-0.1888105720281601
78,10,-0.7624697731726706,-0.513822214129861,-4.452636951262675,-0.5581915378570557
78,1000,-0.7624697731726706,-0.16077147790390106,-0.8102657934488912,-0.6150595545768738
78,100000,-0.7624697731726706,-0.7782599583917765,-0.7797382875806642,-0.6364659667015076
78,10000000,-0.7624697731726706,0.19420767837399333,-0.7715715334610547,-0.6364659667015076
79,10,0.7656414635965506,0.8894724032147352,1.1340218643819526,1.3733251094818115
79,1000,0.7656414635965506,-0.5940833086107712,-0.4203889067959162,0.7585331797599792
79,100000,0.7656414635965506,0.12238200455062623,0.3798640714402878,0.7149946689605713
79,10000000,0.7656414635965506,-0.08318208807621871,0.3700414860961525,0.7149946689605713
80,10,0.8451480061173298,1.0247200536694758,-1.9759106750079538,1.4011223316192627
80,1000,0.8451480061173298,0.3218897106479466,1.0246285925138099,0.8760014772415161
80,100000,0.8451480061173298,0.7720268169123331,1.0625725789137344,0.9333032369613647
80,10000000,0.8451480061173298,0.8241836903217081,1.0785714539390239,0.9333032369613647
81,10,0.8268015167638386,0.9875006849240882,0.847202437686625,-0.12292307615280151
81,1000,0.8268015167638386,0.48423057379180995,0.8309049465724256,0.8701596856117249
